0,Golden,Colorado,-7,39.739,-105.172,1829
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb
03/29/2020, 06:00:00,1.56,2.18,1.51,2.42,0
03/29/2020, 07:00:00,111.43,530.56,37.34,2.72,0
03/29/2020, 08:00:00,216.83,134.67,179.32,3.65,0
03/29/2020, 09:00:00,315.83,20.57,306.71,4.76,0
03/29/2020, 10:00:00,505.25,249.12,341.49,6.03,0
03/29/2020, 11:00:00,736.39,496.91,367.35,7.69,0
03/29/2020, 12:00:00,749.34,299.48,512.26,8.67,0
03/29/2020, 13:00:00,544.61,62.35,495.05,9.01,0
03/29/2020, 14:00:00,828.94,712.61,295.76,9.96,0
03/29/2020, 15:00:00,713.59,775.99,194.79,10.43,0
03/29/2020, 16:00:00,431.5,393.53,225.24,10.07,0
03/29/2020, 17:00:00,200.8,138.43,144.63,9.31,0
03/29/2020, 18:00:00,87.85,34.44,80.72,8.99,0
03/29/2020, 19:00:00,3.13,0.23,3.12,7.91,0
03/29/2020, 20:00:00,0,0,0,6.16,0
03/29/2020, 21:00:00,0,0,0,5.61,0
03/29/2020, 22:00:00,0,0,0,4.68,0
03/29/2020, 23:00:00,0,0,0,4.63,0
03/30/2020, 00:00:00,0,0,0,4.52,0
03/30/2020, 01:00:00,0,0,0,4.77,0
03/30/2020, 02:00:00,0,0,0,4.38,0
03/30/2020, 03:00:00,0,0,0,3.88,0
03/30/2020, 04:00:00,0,0,0,3.58,0
03/30/2020, 05:00:00,0,0,0,2.71,0
03/30/2020, 06:00:00,0.77,0,0.77,2.55,0
03/30/2020, 07:00:00,72.59,71.61,63.02,2.33,0
03/30/2020, 08:00:00,132.44,2.36,131.82,2.93,0
03/30/2020, 09:00:00,196.16,26.85,181.24,3.47,0
03/30/2020, 10:00:00,573.77,621.64,163.15,5.26,0
03/30/2020, 11:00:00,803.19,844.87,174.88,7.58,0
03/30/2020, 12:00:00,900.34,797.8,261.32,9.37,0
03/30/2020, 13:00:00,871.94,856.62,179.16,10.58,0
03/30/2020, 14:00:00,296.82,15.56,284.8,10.41,0
03/30/2020, 15:00:00,447.83,270.75,273.8,9.95,0
03/30/2020, 16:00:00,485.97,599.8,182.17,10.7,0
03/30/2020, 17:00:00,354.01,791.67,67.86,10.94,0
03/30/2020, 18:00:00,91.28,333.75,38.44,10.51,0
03/30/2020, 19:00:00,3.61,0.15,3.61,8.99,0
03/30/2020, 20:00:00,0,0,0,7.41,0
03/30/2020, 21:00:00,0,0,0,6.41,0
03/30/2020, 22:00:00,0,0,0,6.11,0
03/30/2020, 23:00:00,0,0,0,5.73,0
03/31/2020, 00:00:00,0,0,0,5.81,0
03/31/2020, 01:00:00,0,0,0,5.47,0
03/31/2020, 02:00:00,0,0,0,6.65,0
03/31/2020, 03:00:00,0,0,0,6.43,0
03/31/2020, 04:00:00,0,0,0,6.99,0
03/31/2020, 05:00:00,0,0,0,7.2,0
03/31/2020, 06:00:00,1.31,0.03,1.31,5.71,0
03/31/2020, 07:00:00,41.66,5.1,41.04,6.51,0
03/31/2020, 08:00:00,426.8,776.19,164.05,9.66,0
03/31/2020, 09:00:00,466.67,548.26,201.75,11.68,0
03/31/2020, 10:00:00,603.32,642.09,179.93,12.15,0
03/31/2020, 11:00:00,861.66,1017.35,97.81,13.59,0
03/31/2020, 12:00:00,865.67,916.67,127.48,14.86,0
03/31/2020, 13:00:00,908.56,951.92,137.42,15.44,0
03/31/2020, 14:00:00,863.71,921.18,159.32,16.23,0
03/31/2020, 15:00:00,507.6,496.11,165.53,16.47,0
03/31/2020, 16:00:00,192.3,105.88,132.92,15.93,0
03/31/2020, 17:00:00,146.19,199.01,85.89,15.66,0
03/31/2020, 18:00:00,156.3,664.39,38.68,16.55,0
03/31/2020, 19:00:00,5.25,18.3,4.1,14.86,0
03/31/2020, 20:00:00,0,0,0,13.09,0
03/31/2020, 21:00:00,0,0,0,12.48,0
03/31/2020, 22:00:00,0,0,0,11.53,0
03/31/2020, 23:00:00,0,0,0,10.03,0
04/01/2020, 00:00:00,0,0,0,9.26,0
04/01/2020, 01:00:00,0,0,0,8.91,0
04/01/2020, 02:00:00,0,0,0,8.55,0
04/01/2020, 03:00:00,0,0,0,8.2,0
04/01/2020, 04:00:00,0,0,0,7.69,0
04/01/2020, 05:00:00,0,0,0,7.39,0
04/01/2020, 06:00:00,1.44,0.06,1.44,7.07,0
04/01/2020, 07:00:00,63.39,3.43,62.79,8.3,0
04/01/2020, 08:00:00,181.5,44.28,165.51,9.24,0
04/01/2020, 09:00:00,373.34,278.76,227.59,12.13,0
04/01/2020, 10:00:00,630.43,616.03,226.73,15.22,0
04/01/2020, 11:00:00,715.58,596.13,264.74,16,0
04/01/2020, 12:00:00,895.96,734.78,300.45,16.5,0
04/01/2020, 13:00:00,858.54,664.58,317.33,17.2,0
04/01/2020, 14:00:00,777.27,686.26,248.69,17.48,0
04/01/2020, 15:00:00,510.47,310.27,294.99,17.69,0
04/01/2020, 16:00:00,315.15,72.86,277.18,17.63,0
04/01/2020, 17:00:00,181.65,4.81,179.76,17.4,0
04/01/2020, 18:00:00,119.86,174.03,94.88,16.87,0
04/01/2020, 19:00:00,5.7,3.45,5.45,15.65,0
04/01/2020, 20:00:00,0,0,0,14.1,0
04/01/2020, 21:00:00,0,0,0,9.42,0
04/01/2020, 22:00:00,0,0,0,7.13,0
04/01/2020, 23:00:00,0,0,0,5.63,0
04/02/2020, 00:00:00,0,0,0,4.83,0
04/02/2020, 01:00:00,0,0,0,3.68,0
04/02/2020, 02:00:00,0,0,0,2.46,0
04/02/2020, 03:00:00,0,0,0,1.25,0
04/02/2020, 04:00:00,0,0,0,0.02,0
04/02/2020, 05:00:00,0,0,0,-0.78,0
04/02/2020, 06:00:00,0.72,0.3,0.71,-1.64,0
04/02/2020, 07:00:00,21.16,1.82,20.96,-2.58,0
04/02/2020, 08:00:00,67.01,0.62,66.79,-3.69,0
04/02/2020, 09:00:00,115.73,0.35,115.55,-4.33,0
04/02/2020, 10:00:00,122.41,0.26,122.23,-5.02,0
04/02/2020, 11:00:00,142.5,0.12,142.41,-5.93,0
04/02/2020, 12:00:00,142.43,0.08,142.37,-6.23,0
04/02/2020, 13:00:00,123.19,0.14,123.07,-6.11,0
04/02/2020, 14:00:00,208.41,0.44,208.07,-5.76,0
04/02/2020, 15:00:00,143.34,0.35,143.11,-5.31,0
04/02/2020, 16:00:00,65.94,0.44,65.69,-5.19,0
04/02/2020, 17:00:00,40.61,0.05,40.59,-5.02,0
04/02/2020, 18:00:00,24.9,0.64,24.83,-4.82,0
04/02/2020, 19:00:00,3.07,0.64,3.03,-4.82,0
04/02/2020, 20:00:00,0,0,0,-6.39,0
04/02/2020, 21:00:00,0,0,0,-7.36,0
04/02/2020, 22:00:00,0,0,0,-7.61,0
04/02/2020, 23:00:00,0,0,0,-8.08,0
04/03/2020, 00:00:00,0,0,0,-8.03,0
04/03/2020, 01:00:00,0,0,0,-8.2,0
04/03/2020, 02:00:00,0,0,0,-8.54,0
04/03/2020, 03:00:00,0,0,0,-8.35,0
04/03/2020, 04:00:00,0,0,0,-8.11,0
04/03/2020, 05:00:00,0,0,0,-8.16,0
04/03/2020, 06:00:00,1.75,0.22,1.74,-8.62,0
04/03/2020, 07:00:00,39.82,1.87,39.61,-8.32,0
04/03/2020, 08:00:00,148.86,66.36,124.95,-7.04,0
04/03/2020, 09:00:00,344.79,78.72,302.09,-4.63,0
04/03/2020, 10:00:00,638.69,276.98,460.16,-3.23,0
04/03/2020, 11:00:00,492.61,18.96,478.24,-1.66,0
04/03/2020, 12:00:00,466.33,0.34,466.04,0.03,0
04/03/2020, 13:00:00,332.27,0.09,332.2,0.34,0
04/03/2020, 14:00:00,355.23,0.35,354.96,1.33,0
04/03/2020, 15:00:00,412.19,132.37,326.75,2.28,0
04/03/2020, 16:00:00,421.13,430.95,196.3,3.04,0
04/03/2020, 17:00:00,220.59,149.3,158.95,3.25,0
04/03/2020, 18:00:00,49.13,0.16,49.11,2.06,0
04/03/2020, 19:00:00,2.89,0.4,2.87,1.34,0
04/03/2020, 20:00:00,0,0,0,1.04,0
04/03/2020, 21:00:00,0,0,0,0.69,0
04/03/2020, 22:00:00,0,0,0,0.12,0
04/03/2020, 23:00:00,0,0,0,-0.24,0
04/04/2020, 00:00:00,0,0,0,-0.7,0
04/04/2020, 01:00:00,0,0,0,-1.47,0
04/04/2020, 02:00:00,0,0,0,-1.89,0
04/04/2020, 03:00:00,0,0,0,-2.08,0
04/04/2020, 04:00:00,0,0,0,-2.03,0
04/04/2020, 05:00:00,0,0,0,-2.07,0
04/04/2020, 06:00:00,5.74,28.3,4.46,-2.36,0
04/04/2020, 07:00:00,133.94,568.96,37.34,-1.85,0
04/04/2020, 08:00:00,351.51,829.63,60.24,-0.63,0
04/04/2020, 09:00:00,555.83,918.3,75.68,1.29,0
04/04/2020, 10:00:00,722.72,943.76,94.3,4.18,0
04/04/2020, 11:00:00,857.7,923.85,149.68,6.19,0
04/04/2020, 12:00:00,873.02,829.71,191.18,7.98,0
04/04/2020, 13:00:00,947.34,805.78,282.87,10.2,0
04/04/2020, 14:00:00,760.83,665.3,242.81,11.5,0
04/04/2020, 15:00:00,678.72,658.98,231.11,12.39,0
04/04/2020, 16:00:00,514.93,599.59,189.81,13.17,0
04/04/2020, 17:00:00,345.69,538.93,147.62,13.41,0
04/04/2020, 18:00:00,56.7,6,55.08,11.99,0
04/04/2020, 19:00:00,3.07,1.65,2.98,10.93,0
04/04/2020, 20:00:00,0,0,0,9.85,0
04/04/2020, 21:00:00,0,0,0,8.3,0
04/04/2020, 22:00:00,0,0,0,7.36,0
04/04/2020, 23:00:00,0,0,0,6.93,0
04/05/2020, 00:00:00,0,0,0,6.16,0
04/05/2020, 01:00:00,0,0,0,5.02,0
04/05/2020, 02:00:00,0,0,0,5.38,0
04/05/2020, 03:00:00,0,0,0,5.87,0
04/05/2020, 04:00:00,0,0,0,5.66,0
04/05/2020, 05:00:00,0,0,0,5.4,0
04/05/2020, 06:00:00,3.93,13.94,3.23,5.23,0
04/05/2020, 07:00:00,137.08,564.6,37.41,6.53,0
04/05/2020, 08:00:00,350.29,815,60.44,9.32,0
04/05/2020, 09:00:00,556.8,918.13,72.17,11.86,0
04/05/2020, 10:00:00,729.05,939.81,99.79,14.16,0
04/05/2020, 11:00:00,891.61,939.36,166.79,15.74,0
04/05/2020, 12:00:00,977.39,913.78,222.87,16.93,0
04/05/2020, 13:00:00,565.99,317.2,302.36,17.15,0
04/05/2020, 14:00:00,402.65,38.32,372.61,17.83,0
04/05/2020, 15:00:00,381.25,55.87,343.43,17.41,0
04/05/2020, 16:00:00,266.02,50.86,240.4,17.26,0
04/05/2020, 17:00:00,325.06,510.19,148.59,17.42,0
04/05/2020, 18:00:00,223.54,586.09,104.94,17.32,0
04/05/2020, 19:00:00,14.48,56,10.45,15.56,0
04/05/2020, 20:00:00,0,0,0,13.13,0
04/05/2020, 21:00:00,0,0,0,11.55,0
04/05/2020, 22:00:00,0,0,0,11.05,0
04/05/2020, 23:00:00,0,0,0,10.7,0
04/06/2020, 00:00:00,0,0,0,9.8,0
04/06/2020, 01:00:00,0,0,0,9.17,0
04/06/2020, 02:00:00,0,0,0,9.1,0
04/06/2020, 03:00:00,0,0,0,8.98,0
04/06/2020, 04:00:00,0,0,0,7.74,0
04/06/2020, 05:00:00,0,0,0,8.17,0
04/06/2020, 06:00:00,7.71,53.18,5.01,8.37,0
04/06/2020, 07:00:00,147.74,629.83,36.67,8.98,0
04/06/2020, 08:00:00,364.53,843.56,60.67,12.18,0
04/06/2020, 09:00:00,568.78,927.31,75.09,14.74,0
04/06/2020, 10:00:00,737.47,968.12,84.73,15.87,0
04/06/2020, 11:00:00,857.39,990.31,89.11,17.21,0
04/06/2020, 12:00:00,929.05,1011.85,89.57,18.3,0
04/06/2020, 13:00:00,932.56,999.86,100.2,19.41,0
04/06/2020, 14:00:00,890.49,975.15,127.2,19.86,0
04/06/2020, 15:00:00,766.81,984.83,90.39,20.13,0
04/06/2020, 16:00:00,575.84,866.87,96.79,20.62,0
04/06/2020, 17:00:00,425.33,783.84,133.11,20.5,0
04/06/2020, 18:00:00,185.55,598.69,66.35,19.67,0
04/06/2020, 19:00:00,8.53,34.68,5.84,17.34,0
04/06/2020, 20:00:00,0,0,0,15.7,0
04/06/2020, 21:00:00,0,0,0,13.2,0
04/06/2020, 22:00:00,0,0,0,12.46,0
04/06/2020, 23:00:00,0,0,0,11.39,0
04/07/2020, 00:00:00,0,0,0,11.11,0
04/07/2020, 01:00:00,0,0,0,10.86,0
04/07/2020, 02:00:00,0,0,0,10.24,0
04/07/2020, 03:00:00,0,0,0,10.03,0
04/07/2020, 04:00:00,0,0,0,9.72,0
04/07/2020, 05:00:00,0,0,0,12.17,0
04/07/2020, 06:00:00,8.47,54.85,5.48,10.41,0
04/07/2020, 07:00:00,152.76,636.42,37.46,11.25,0
04/07/2020, 08:00:00,371.8,856.51,59.04,14.1,0
04/07/2020, 09:00:00,577.59,946.16,69.54,14.95,0
04/07/2020, 10:00:00,747.53,990.75,75.31,16.14,0
04/07/2020, 11:00:00,870.41,1013.18,80.48,17.58,0
04/07/2020, 12:00:00,932.74,1016.28,85.88,18.87,0
04/07/2020, 13:00:00,933.11,1007.67,90.92,19.34,0
04/07/2020, 14:00:00,854.64,953.75,102.82,20.13,0
04/07/2020, 15:00:00,437.58,335.14,199.63,19.51,0
04/07/2020, 16:00:00,333.37,279.97,189.95,19.17,0
04/07/2020, 17:00:00,424.1,850.92,98.7,19.53,0
04/07/2020, 18:00:00,180.37,661.14,50.79,19.52,0
04/07/2020, 19:00:00,12,60.17,7.37,17.88,0
04/07/2020, 20:00:00,0,0,0,15.49,0
04/07/2020, 21:00:00,0,0,0,13.72,0
04/07/2020, 22:00:00,0,0,0,12.61,0
04/07/2020, 23:00:00,0,0,0,11.37,0
04/08/2020, 00:00:00,0,0,0,10.98,0
04/08/2020, 01:00:00,0,0,0,10.38,0
04/08/2020, 02:00:00,0,0,0,9.79,0
04/08/2020, 03:00:00,0,0,0,8.81,0
04/08/2020, 04:00:00,0,0,0,8.2,0
04/08/2020, 05:00:00,0,0,0,7.55,0
04/08/2020, 06:00:00,9.82,63.66,6.13,6.74,0
04/08/2020, 07:00:00,156.76,633.6,39.31,8.57,0
04/08/2020, 08:00:00,374.5,850.67,59.8,12.56,0
04/08/2020, 09:00:00,576.23,932.96,71.27,14.06,0
04/08/2020, 10:00:00,743.09,958.76,88.75,15.58,0
04/08/2020, 11:00:00,774.36,837.68,117.72,16.72,0
04/08/2020, 12:00:00,936.11,977.67,117.91,17.55,0
04/08/2020, 13:00:00,883.07,915.93,114.42,18.04,0
04/08/2020, 14:00:00,888.77,953.36,135.28,18.64,0
04/08/2020, 15:00:00,735.98,884.94,123.31,18.8,0
04/08/2020, 16:00:00,586.04,885.16,92.52,19.1,0
04/08/2020, 17:00:00,409.55,847.42,83.37,18.9,0
04/08/2020, 18:00:00,181.75,692.78,43.14,17.95,0
04/08/2020, 19:00:00,14.09,83.08,7.83,14.95,0
04/08/2020, 20:00:00,0,0,0,13.09,0
04/08/2020, 21:00:00,0,0,0,10.14,0
04/08/2020, 22:00:00,0,0,0,8.97,0
04/08/2020, 23:00:00,0,0,0,8.28,0
04/09/2020, 00:00:00,0,0,0,7.61,0
04/09/2020, 01:00:00,0,0,0,6.88,0
04/09/2020, 02:00:00,0,0,0,5.72,0
04/09/2020, 03:00:00,0,0,0,4.85,0
04/09/2020, 04:00:00,0,0,0,3.28,0
04/09/2020, 05:00:00,0,0,0,2.09,0
04/09/2020, 06:00:00,11.23,64.22,7.3,1.9,0
04/09/2020, 07:00:00,70.75,106.53,51.34,2.24,0
04/09/2020, 08:00:00,301.41,542.92,90.1,3.8,0
04/09/2020, 09:00:00,572.2,909.59,75.06,5.86,0
04/09/2020, 10:00:00,740.11,956.59,83.19,6.08,0
04/09/2020, 11:00:00,860.58,974.07,93.63,6.93,0
04/09/2020, 12:00:00,912.63,929.65,131.7,7.64,0
04/09/2020, 13:00:00,961.47,913.22,192.46,8.42,0
04/09/2020, 14:00:00,874.65,902.28,160.2,9.18,0
04/09/2020, 15:00:00,767.86,815.47,200.32,10.44,0
04/09/2020, 16:00:00,573.86,698.47,188.89,11.11,0
04/09/2020, 17:00:00,371.28,690.33,101.45,11.02,0
04/09/2020, 18:00:00,77.58,124.89,43.63,10.6,0
04/09/2020, 19:00:00,2.85,0.73,2.81,9.8,0
04/09/2020, 20:00:00,0,0,0,9.95,0
04/09/2020, 21:00:00,0,0,0,9.05,0
04/09/2020, 22:00:00,0,0,0,7.76,0
04/09/2020, 23:00:00,0,0,0,6.87,0
04/10/2020, 00:00:00,0,0,0,5.81,0
04/10/2020, 01:00:00,0,0,0,5.52,0
04/10/2020, 02:00:00,0,0,0,5.38,0
04/10/2020, 03:00:00,0,0,0,5.02,0
04/10/2020, 04:00:00,0,0,0,5.3,0
04/10/2020, 05:00:00,0,0,0,9.25,0
04/10/2020, 06:00:00,6.58,5.78,6.35,10.59,0
04/10/2020, 07:00:00,141.67,457.29,39.92,12.18,0
04/10/2020, 08:00:00,379.43,852.06,56.4,14.14,0
04/10/2020, 09:00:00,582.34,938.94,65.83,15.89,0
04/10/2020, 10:00:00,751.26,977.65,75.8,17.37,0
04/10/2020, 11:00:00,840.9,895.1,131.29,18.33,0
04/10/2020, 12:00:00,692.34,504.97,269.02,18.68,0
04/10/2020, 13:00:00,664.46,362.46,356.43,19.05,0
04/10/2020, 14:00:00,414.26,118.49,318.3,18.36,0
04/10/2020, 15:00:00,704.18,616.09,265.77,19.05,0
04/10/2020, 16:00:00,216.94,32.72,197.09,18.55,0
04/10/2020, 17:00:00,170.17,143.82,119.61,17.88,0
04/10/2020, 18:00:00,189.8,548.11,72.66,17.26,0
04/10/2020, 19:00:00,23.1,72.58,17.23,15.48,0
04/10/2020, 20:00:00,0,0,0,13.74,0
04/10/2020, 21:00:00,0,0,0,12.86,0
04/10/2020, 22:00:00,0,0,0,12.95,0
04/10/2020, 23:00:00,0,0,0,12.81,0
04/11/2020, 00:00:00,0,0,0,12.21,0
04/11/2020, 01:00:00,0,0,0,10.76,0
04/11/2020, 02:00:00,0,0,0,10.83,0
04/11/2020, 03:00:00,0,0,0,10.64,0
04/11/2020, 04:00:00,0,0,0,11.31,0
04/11/2020, 05:00:00,0,0,0,11.02,0
04/11/2020, 06:00:00,14.34,104.7,7.43,10.42,0
04/11/2020, 07:00:00,174.81,691.41,37.97,11.15,0
04/11/2020, 08:00:00,393.72,879.76,56.35,12.93,0
04/11/2020, 09:00:00,597.75,958.52,66.4,14.4,0
04/11/2020, 10:00:00,767.13,999.37,72.66,15.37,0
04/11/2020, 11:00:00,894.02,1022.6,81.16,16.36,0
04/11/2020, 12:00:00,974.69,1004.74,123.5,16.89,0
04/11/2020, 13:00:00,743.21,641.19,196.09,17.59,0
04/11/2020, 14:00:00,485.12,267.23,275.12,17.88,0
04/11/2020, 15:00:00,859.64,978.53,173.08,18.83,0
04/11/2020, 16:00:00,653.87,877.29,155.84,18.74,0
04/11/2020, 17:00:00,290,206.19,206.09,18.02,0
04/11/2020, 18:00:00,134.93,319.58,81.8,17.3,0
04/11/2020, 19:00:00,21.92,69,15.8,16.44,0
04/11/2020, 20:00:00,0,0,0,14.91,0
04/11/2020, 21:00:00,0,0,0,13.74,0
04/11/2020, 22:00:00,0,0,0,11.89,0
04/11/2020, 23:00:00,0,0,0,4.74,0
04/12/2020, 00:00:00,0,0,0,2.07,0
04/12/2020, 01:00:00,0,0,0,0.24,0
04/12/2020, 02:00:00,0,0,0,-2.75,0
04/12/2020, 03:00:00,0,0,0,-5.46,0
04/12/2020, 04:00:00,0,0,0,-6.55,0
04/12/2020, 05:00:00,0,0,0,-7.19,0
04/12/2020, 06:00:00,6.69,0.95,6.62,-7.46,0
04/12/2020, 07:00:00,44.56,0.93,44.34,-7.31,0
04/12/2020, 08:00:00,220.83,24.92,212.62,-7.1,0
04/12/2020, 09:00:00,216.19,0.11,216.14,-7.31,0
04/12/2020, 10:00:00,270.98,0.99,270.31,-6.94,0
04/12/2020, 11:00:00,240.64,0.14,240.52,-6.86,0
04/12/2020, 12:00:00,287.72,0.13,287.61,-6.85,0
04/12/2020, 13:00:00,392.23,0.42,391.87,-6.28,0
04/12/2020, 14:00:00,403.45,4.66,399.87,-5.97,0
04/12/2020, 15:00:00,404.72,24.04,387.73,-5.39,0
04/12/2020, 16:00:00,205.31,0,205.3,-5.67,0
04/12/2020, 17:00:00,119.34,0.32,119.22,-6.02,0
04/12/2020, 18:00:00,59.16,0.53,59.06,-6.3,0
04/12/2020, 19:00:00,6.19,0.89,6.13,-6.75,0
04/12/2020, 20:00:00,0,0,0,-6.9,0
04/12/2020, 21:00:00,0,0,0,-6.93,0
04/12/2020, 22:00:00,0,0,0,-7.02,0
04/12/2020, 23:00:00,0,0,0,-7.4,0
04/13/2020, 00:00:00,0,0,0,-7.52,0
04/13/2020, 01:00:00,0,0,0,-7.45,0
04/13/2020, 02:00:00,0,0,0,-7.66,0
04/13/2020, 03:00:00,0,0,0,-7.95,0
04/13/2020, 04:00:00,0,0,0,-9.27,0
04/13/2020, 05:00:00,0,0,0,-10.08,0
04/13/2020, 06:00:00,8.16,1.92,8.02,-10.63,0
04/13/2020, 07:00:00,58.34,0.36,58.29,-10.56,0
04/13/2020, 08:00:00,153.43,0.09,153.4,-10.24,0
04/13/2020, 09:00:00,311.79,0.02,311.78,-9.37,0
04/13/2020, 10:00:00,293.71,0.06,293.66,-8.18,0
04/13/2020, 11:00:00,534.48,1.15,533.56,-8.15,0
04/13/2020, 12:00:00,606.19,13.96,594.17,-7.6,0
04/13/2020, 13:00:00,405.54,0.42,405.19,-7.52,0
04/13/2020, 14:00:00,391.01,0.05,390.97,-7.89,0
04/13/2020, 15:00:00,505.03,49.71,471.34,-7.28,0
04/13/2020, 16:00:00,436.72,28.96,419.32,-6.64,0
04/13/2020, 17:00:00,195.82,1.42,195.16,-6.95,0
04/13/2020, 18:00:00,86.48,0.1,86.45,-7.04,0
04/13/2020, 19:00:00,8.14,0.62,8.1,-7.16,0
04/13/2020, 20:00:00,0,0,0,-7.36,0
04/13/2020, 21:00:00,0,0,0,-7.48,0
04/13/2020, 22:00:00,0,0,0,-7.38,0
04/13/2020, 23:00:00,0,0,0,-7.25,0
04/14/2020, 00:00:00,0,0,0,-7.48,0
04/14/2020, 01:00:00,0,0,0,-8.12,0
04/14/2020, 02:00:00,0,0,0,-8.64,0
04/14/2020, 03:00:00,0,0,0,-8.97,0
04/14/2020, 04:00:00,0,0,0,-9.1,0
04/14/2020, 05:00:00,0,0,0,-9.14,0
04/14/2020, 06:00:00,22.04,135.91,11.78,-8.72,0
04/14/2020, 07:00:00,193.92,658.17,55.09,-8.3,0
04/14/2020, 08:00:00,420.8,861.02,78.24,-5.94,0
04/14/2020, 09:00:00,630.56,951.7,91.17,-2.39,0
04/14/2020, 10:00:00,799.36,996.21,95.61,-1.24,0
04/14/2020, 11:00:00,917.26,1021.35,94.36,0.45,0
04/14/2020, 12:00:00,980.12,1040.75,87.76,1.26,0
04/14/2020, 13:00:00,981.04,1043.06,85.84,2.29,0
04/14/2020, 14:00:00,919.58,1029.58,87.57,3.2,0
04/14/2020, 15:00:00,771.2,895.34,134.04,3.95,0
04/14/2020, 16:00:00,414.77,397.69,171.39,4.53,0
04/14/2020, 17:00:00,154,44.26,140.04,4.35,0
04/14/2020, 18:00:00,205.38,458.12,119.51,5.14,0
04/14/2020, 19:00:00,24.59,22.44,22.17,4.33,0
04/14/2020, 20:00:00,0,0,0,3.6,0
04/14/2020, 21:00:00,0,0,0,3.25,0
04/14/2020, 22:00:00,0,0,0,1.83,0
04/14/2020, 23:00:00,0,0,0,1.68,0
04/15/2020, 00:00:00,0,0,0,0.75,0
04/15/2020, 01:00:00,0,0,0,-0.16,0
04/15/2020, 02:00:00,0,0,0,-0.63,0
04/15/2020, 03:00:00,0,0,0,-0.3,0
04/15/2020, 04:00:00,0,0,0,-0.22,0
04/15/2020, 05:00:00,0,0,0,-0.77,0
04/15/2020, 06:00:00,35.62,145.91,24.06,-0.79,0
04/15/2020, 07:00:00,199,574.05,84.95,0.85,0
04/15/2020, 08:00:00,327.67,569.63,87.87,2.33,0
04/15/2020, 09:00:00,618.19,946.61,77.12,5.28,0
04/15/2020, 10:00:00,760.86,873.28,146.59,7.21,0
04/15/2020, 11:00:00,752.87,496.82,347.16,7.47,0
04/15/2020, 12:00:00,442.53,46.58,402.71,8.04,0
04/15/2020, 13:00:00,221.2,0.51,220.75,8.48,0
04/15/2020, 14:00:00,332.9,71.49,276,8.42,0
04/15/2020, 15:00:00,447.02,228.47,290.73,9.16,0
04/15/2020, 16:00:00,280.15,134.76,196.21,8.84,0
04/15/2020, 17:00:00,127.77,35.5,112.57,5.85,0
04/15/2020, 18:00:00,24.47,0.57,24.37,2.32,0
04/15/2020, 19:00:00,2.16,1.5,2.09,0.29,0
04/15/2020, 20:00:00,0,0,0,0,0
04/15/2020, 21:00:00,0,0,0,-0.01,0
04/15/2020, 22:00:00,0,0,0,-0.16,0
04/15/2020, 23:00:00,0,0,0,-0.18,0
04/16/2020, 00:00:00,0,0,0,-0.65,0
04/16/2020, 01:00:00,0,0,0,-0.93,0
04/16/2020, 02:00:00,0,0,0,-1,0
04/16/2020, 03:00:00,0,0,0,-1.1,0
04/16/2020, 04:00:00,0,0,0,-1.56,0
04/16/2020, 05:00:00,0,0,0,-2.12,0
04/16/2020, 06:00:00,3.92,2.63,3.8,-4.06,0
04/16/2020, 07:00:00,64.49,1.51,64.14,-4.41,0
04/16/2020, 08:00:00,221.25,0.54,221.05,-4.05,0
04/16/2020, 09:00:00,316.23,0.39,316,-4.05,0
04/16/2020, 10:00:00,267.07,0.01,267.06,-3.99,0
04/16/2020, 11:00:00,305.37,0.08,305.31,-4.1,0
04/16/2020, 12:00:00,217.89,0.03,217.86,-4.62,0
04/16/2020, 13:00:00,501.22,4.58,497.29,-4.31,0
04/16/2020, 14:00:00,572.23,6.82,566.83,-3.59,0
04/16/2020, 15:00:00,336.51,3.42,333.89,-4.52,0
04/16/2020, 16:00:00,261.67,0.14,261.58,-5.38,0
04/16/2020, 17:00:00,204.94,0.47,204.73,-5.77,0
04/16/2020, 18:00:00,56.99,0.15,56.96,-6.15,0
04/16/2020, 19:00:00,8.51,0.82,8.45,-6.47,0
04/16/2020, 20:00:00,0,0,0,-6.89,0
04/16/2020, 21:00:00,0,0,0,-7.34,0
04/16/2020, 22:00:00,0,0,0,-7.69,0
04/16/2020, 23:00:00,0,0,0,-8.04,0
04/17/2020, 00:00:00,0,0,0,-9.15,0
04/17/2020, 01:00:00,0,0,0,-9.47,0
04/17/2020, 02:00:00,0,0,0,-9.56,0
04/17/2020, 03:00:00,0,0,0,-9.97,0
04/17/2020, 04:00:00,0,0,0,-9.84,0
04/17/2020, 05:00:00,0,0,0,-10.03,0
04/17/2020, 06:00:00,43.38,385.63,15.46,-9.88,0
04/17/2020, 07:00:00,235.52,842.86,51.01,-7.9,0
04/17/2020, 08:00:00,436.61,887.49,73.17,-5.76,0
04/17/2020, 09:00:00,643.07,966.4,83.79,-3.84,0
04/17/2020, 10:00:00,812.59,998.23,96.44,-2.05,0
04/17/2020, 11:00:00,934.21,1022.36,100.09,-0.55,0
04/17/2020, 12:00:00,995.97,1034.94,98.86,1.07,0
04/17/2020, 13:00:00,992.97,1028.89,100.85,1.63,0
04/17/2020, 14:00:00,928.06,1015.31,99.02,4.72,0
04/17/2020, 15:00:00,804.02,989.85,92.72,8.33,0
