0,Golden,Colorado,-7,39.739,-105.172,0
Date (MM/DD/YYYY),Time (HH:MM),nothing,GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),temp_air,Windspeed (m/s),Avg Pressure [mBar],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Air pressure (Pa)
03/21/2020, 13:00:00,13.00,865.49,650.49,365.26,7.28,1.45,817.05,39.60,188.75,81704.50
03/21/2020, 14:00:00,14.00,660.42,372.33,383.74,8.38,1.48,816.14,43.48,210.64,81614.33
03/21/2020, 15:00:00,15.00,418.55,46.96,389.02,7.16,2.10,815.49,50.81,228.58,81548.83
03/21/2020, 16:00:00,16.00,261.34,46.32,236.04,5.51,2.89,815.18,60.30,242.73,81518.42
03/21/2020, 17:00:00,17.00,167.91,14.50,164.21,5.08,3.99,814.96,70.98,254.33,81496.17
03/21/2020, 18:00:00,18.00,98.99,33.01,95.55,4.75,2.91,814.88,82.21,264.51,81488.00
03/21/2020, 19:00:00,19.00,5.87,0.00,5.87,4.69,2.02,815.05,93.69,274.18,81504.58
03/21/2020, 20:00:00,20.00,0.00,0.00,0.00,3.07,2.00,815.08,105.15,284.16,81507.92
03/21/2020, 21:00:00,21.00,0.00,0.00,0.00,1.47,2.70,815.03,115.98,295.30,81503.00
03/21/2020, 22:00:00,22.00,0.00,0.00,0.00,1.87,2.27,814.84,125.74,308.65,81483.58
03/21/2020, 23:00:00,23.00,0.00,0.00,0.00,2.37,3.20,814.58,133.59,325.34,81457.92
03/22/2020, 00:00:00,0.00,0.00,0.00,0.00,2.21,1.79,814.10,138.33,345.86,81409.92
03/22/2020, 01:00:00,1.00,0.00,0.00,0.00,1.45,2.55,813.90,138.89,53.54,81390.33
03/22/2020, 02:00:00,2.00,0.00,0.00,0.00,1.30,3.41,813.64,135.08,29.84,81363.58
03/22/2020, 03:00:00,3.00,0.00,0.00,0.00,1.61,3.64,813.13,127.86,47.47,81313.42
03/22/2020, 04:00:00,4.00,0.00,0.00,0.00,1.73,4.29,812.70,118.47,61.52,81269.83
03/22/2020, 05:00:00,5.00,0.00,0.00,0.00,1.50,4.37,812.53,107.84,73.08,81253.00
03/22/2020, 06:00:00,6.00,0.84,0.00,0.84,1.85,5.27,812.49,96.51,83.24,81248.83
03/22/2020, 07:00:00,7.00,61.29,224.89,30.77,2.33,2.82,812.72,84.89,92.89,81272.00
03/22/2020, 08:00:00,8.00,289.89,658.75,107.62,3.00,2.35,812.89,73.60,102.84,81289.42
03/22/2020, 09:00:00,9.00,350.46,178.05,273.75,5.02,2.12,813.36,62.69,113.96,81335.67
03/22/2020, 10:00:00,10.00,577.59,716.93,135.45,6.31,3.59,813.60,52.78,127.34,81360.08
03/22/2020, 11:00:00,11.00,818.35,886.79,186.24,7.13,9.54,813.18,44.74,144.25,81317.67
03/22/2020, 12:00:00,12.00,900.39,1038.84,102.46,6.44,8.00,813.85,39.81,165.38,81385.17
03/22/2020, 13:00:00,13.00,923.61,1045.69,113.51,7.97,4.54,813.73,39.22,188.94,81372.83
03/22/2020, 14:00:00,14.00,841.96,1006.21,107.88,8.24,6.56,813.30,43.14,210.96,81330.08
03/22/2020, 15:00:00,15.00,645.00,810.25,126.70,8.81,3.68,813.07,50.53,228.95,81307.17
03/22/2020, 16:00:00,16.00,482.27,716.30,130.25,9.32,2.80,813.16,60.06,243.12,81315.83
03/22/2020, 17:00:00,17.00,350.10,838.76,70.09,9.37,3.36,813.55,70.77,254.69,81355.17
03/22/2020, 18:00:00,18.00,78.81,326.54,28.41,8.35,4.11,813.91,82.02,264.86,81391.25
03/22/2020, 19:00:00,19.00,1.73,0.01,1.73,7.20,4.40,814.39,93.49,274.54,81439.17
03/22/2020, 20:00:00,20.00,0.00,0.00,0.00,6.80,5.05,814.85,104.94,284.52,81484.75
03/22/2020, 21:00:00,21.00,0.00,0.00,0.00,6.34,4.24,815.40,115.75,295.67,81539.83
03/22/2020, 22:00:00,22.00,0.00,0.00,0.00,5.03,3.28,815.68,125.47,309.01,81567.58
03/22/2020, 23:00:00,23.00,0.00,0.00,0.00,4.03,3.28,815.83,133.27,325.67,81583.42
03/23/2020, 00:00:00,0.00,0.00,0.00,0.00,3.68,2.97,815.87,137.97,346.08,81587.25
03/23/2020, 01:00:00,1.00,0.00,0.00,0.00,2.91,3.41,815.72,138.49,50.58,81571.67
03/23/2020, 02:00:00,2.00,0.00,0.00,0.00,3.07,5.45,815.32,134.69,29.73,81531.83
03/23/2020, 03:00:00,3.00,0.00,0.00,0.00,3.52,5.13,814.66,127.50,47.27,81466.08
03/23/2020, 04:00:00,4.00,0.00,0.00,0.00,3.05,2.37,814.35,118.13,61.28,81435.33
03/23/2020, 05:00:00,5.00,0.00,0.00,0.00,2.24,3.03,814.21,107.51,72.83,81421.42
03/23/2020, 06:00:00,6.00,0.58,0.00,0.58,1.84,4.22,814.33,96.19,82.99,81432.92
03/23/2020, 07:00:00,7.00,80.34,455.11,23.54,1.73,4.06,814.21,84.59,92.64,81420.83
03/23/2020, 08:00:00,8.00,300.45,816.31,66.81,3.47,2.98,814.22,73.29,102.58,81421.75
03/23/2020, 09:00:00,9.00,490.97,738.01,138.88,6.06,1.30,814.12,62.36,113.70,81412.08
03/23/2020, 10:00:00,10.00,679.27,1001.33,68.97,7.75,2.01,813.63,52.42,127.10,81363.00
03/23/2020, 11:00:00,11.00,866.05,824.68,280.54,10.28,1.23,812.97,44.35,144.10,81296.50
03/23/2020, 12:00:00,12.00,580.10,156.03,461.31,11.01,1.73,811.94,39.41,165.37,81193.75
03/23/2020, 13:00:00,13.00,508.18,90.99,438.00,11.11,1.89,811.03,38.84,189.13,81102.92
03/23/2020, 14:00:00,14.00,513.40,149.11,408.08,10.88,2.38,810.21,42.81,211.30,81020.92
03/23/2020, 15:00:00,15.00,464.04,133.01,375.39,11.54,1.58,809.75,50.25,229.33,80974.50
03/23/2020, 16:00:00,16.00,332.97,180.75,237.95,11.78,1.17,809.25,59.82,243.49,80924.50
03/23/2020, 17:00:00,17.00,78.68,0.00,78.68,10.74,2.37,809.41,70.56,255.06,80941.33
03/23/2020, 18:00:00,18.00,18.29,0.99,18.22,8.70,5.32,810.17,81.83,265.22,81017.17
03/23/2020, 19:00:00,19.00,0.11,1.37,0.08,5.41,5.50,810.71,93.29,274.88,81071.42
03/23/2020, 20:00:00,20.00,0.00,0.00,0.00,5.52,4.31,810.77,104.74,284.87,81077.00
03/23/2020, 21:00:00,21.00,0.00,0.00,0.00,5.25,3.59,810.91,115.52,296.03,81090.92
03/23/2020, 22:00:00,22.00,0.00,0.00,0.00,5.13,1.76,811.22,125.20,309.38,81122.17
03/23/2020, 23:00:00,23.00,0.00,0.00,0.00,4.20,2.96,811.31,132.94,326.00,81131.33
03/24/2020, 00:00:00,0.00,0.00,0.00,0.00,4.08,2.98,811.35,137.60,346.29,81134.92
03/24/2020, 01:00:00,1.00,0.00,0.00,0.00,4.15,2.78,811.36,138.09,50.63,81135.75
03/24/2020, 02:00:00,2.00,0.00,0.00,0.00,4.61,3.41,811.24,134.30,29.62,81124.42
03/24/2020, 03:00:00,3.00,0.00,0.00,0.00,4.29,3.12,811.17,127.13,47.07,81116.75
03/24/2020, 04:00:00,4.00,0.00,0.00,0.00,4.78,3.91,811.26,117.79,61.04,81125.75
03/24/2020, 05:00:00,5.00,0.00,0.00,0.00,4.96,3.41,811.54,107.19,72.58,81154.33
03/24/2020, 06:00:00,6.00,0.75,0.00,0.75,4.42,3.01,811.92,95.87,82.74,81191.58
03/24/2020, 07:00:00,7.00,93.63,476.94,33.33,5.06,2.01,812.40,84.28,92.39,81239.58
03/24/2020, 08:00:00,8.00,295.40,844.19,46.26,6.82,3.28,812.65,72.97,102.32,81265.42
03/24/2020, 09:00:00,9.00,504.21,948.29,59.17,9.79,2.90,812.74,62.02,113.46,81274.25
03/24/2020, 10:00:00,10.00,681.16,1001.80,65.55,11.22,2.58,812.72,52.07,126.88,81271.67
03/24/2020, 11:00:00,11.00,698.24,827.08,107.03,12.08,4.27,812.44,43.97,143.95,81243.67
03/24/2020, 12:00:00,12.00,826.19,925.35,105.44,13.00,3.56,811.84,39.01,165.37,81184.42
03/24/2020, 13:00:00,13.00,865.63,978.92,98.83,14.27,2.17,811.40,38.46,189.33,81140.00
03/24/2020, 14:00:00,14.00,794.31,967.25,79.90,14.76,2.31,810.76,42.48,211.63,81075.50
03/24/2020, 15:00:00,15.00,686.57,958.05,73.00,14.96,2.84,810.26,49.98,229.70,81026.17
03/24/2020, 16:00:00,16.00,547.56,958.79,62.14,14.83,3.29,809.91,59.59,243.86,80991.33
03/24/2020, 17:00:00,17.00,290.86,659.71,59.98,14.38,2.58,809.66,70.36,255.42,80965.58
03/24/2020, 18:00:00,18.00,117.55,517.12,38.99,13.40,2.54,809.88,81.64,265.57,80987.67
03/24/2020, 19:00:00,19.00,1.93,0.03,1.93,11.95,1.95,809.88,93.09,275.24,80988.25
03/24/2020, 20:00:00,20.00,0.00,0.00,0.00,10.55,2.14,810.49,104.53,285.23,81048.58
03/24/2020, 21:00:00,21.00,0.00,0.00,0.00,8.52,3.57,810.63,115.29,296.39,81062.83
03/24/2020, 22:00:00,22.00,0.00,0.00,0.00,8.16,3.09,810.11,124.93,309.74,81010.50
03/24/2020, 23:00:00,23.00,0.00,0.00,0.00,7.60,2.93,809.39,132.62,326.31,80938.58
03/25/2020, 00:00:00,0.00,0.00,0.00,0.00,7.78,3.47,808.69,137.23,346.51,80869.17
03/25/2020, 01:00:00,1.00,0.00,0.00,0.00,7.78,3.58,808.35,137.69,47.67,80835.33
03/25/2020, 02:00:00,2.00,0.00,0.00,0.00,7.12,2.52,807.72,133.91,29.51,80772.17
03/25/2020, 03:00:00,3.00,0.00,0.00,0.00,6.86,3.99,807.07,126.76,46.87,80707.17
03/25/2020, 04:00:00,4.00,0.00,0.00,0.00,6.94,3.96,806.82,117.44,60.81,80682.00
03/25/2020, 05:00:00,5.00,0.00,0.00,0.00,6.53,3.50,806.86,106.87,72.34,80686.17
03/25/2020, 06:00:00,6.00,1.01,0.00,1.01,6.26,2.10,807.12,95.55,82.48,80711.58
03/25/2020, 07:00:00,7.00,104.32,473.65,43.57,6.91,2.11,807.39,83.99,92.13,80739.00
03/25/2020, 08:00:00,8.00,298.57,741.61,78.27,9.39,1.70,807.82,72.66,102.07,80782.08
03/25/2020, 09:00:00,9.00,483.71,838.68,83.61,12.15,2.23,807.83,61.69,113.19,80782.58
03/25/2020, 10:00:00,10.00,603.27,744.08,145.20,13.08,3.60,807.56,51.71,126.65,80756.33
03/25/2020, 11:00:00,11.00,800.38,901.19,147.88,14.20,3.11,807.31,43.58,143.79,80730.83
03/25/2020, 12:00:00,12.00,857.90,838.01,202.71,15.37,2.27,807.03,38.61,165.36,80702.92
03/25/2020, 13:00:00,13.00,774.51,658.74,256.58,16.28,3.97,806.50,38.08,189.53,80650.17
03/25/2020, 14:00:00,14.00,878.04,1004.90,133.95,16.78,5.00,806.00,42.16,211.96,80599.67
03/25/2020, 15:00:00,15.00,730.11,889.57,154.58,17.00,6.63,805.82,49.70,230.08,80581.50
03/25/2020, 16:00:00,16.00,500.12,586.22,196.70,16.76,5.97,805.85,59.36,244.24,80585.00
03/25/2020, 17:00:00,17.00,309.36,451.38,152.82,16.27,5.86,805.72,70.15,255.79,80572.00
03/25/2020, 18:00:00,18.00,86.41,79.00,68.71,15.00,5.31,806.14,81.45,265.92,80613.58
03/25/2020, 19:00:00,19.00,2.51,0.08,2.51,12.99,3.23,806.74,92.89,275.58,80673.83
03/25/2020, 20:00:00,20.00,0.00,0.00,0.00,11.79,4.74,806.83,104.32,285.58,80682.75
03/25/2020, 21:00:00,21.00,0.00,0.00,0.00,9.63,3.26,807.19,115.05,296.76,80719.08
03/25/2020, 22:00:00,22.00,0.00,0.00,0.00,8.86,3.30,807.12,124.66,310.09,80711.58
03/25/2020, 23:00:00,23.00,0.00,0.00,0.00,7.55,3.40,806.96,132.31,326.63,80696.42
03/26/2020, 00:00:00,0.00,0.00,0.00,0.00,6.38,3.97,806.50,136.86,346.72,80650.25
03/26/2020, 01:00:00,1.00,0.00,0.00,0.00,5.65,2.52,806.27,137.29,47.72,80626.50
03/26/2020, 02:00:00,2.00,0.00,0.00,0.00,4.43,2.38,805.68,133.51,29.40,80567.67
03/26/2020, 03:00:00,3.00,0.00,0.00,0.00,3.40,2.08,805.27,126.39,46.67,80527.25
03/26/2020, 04:00:00,4.00,0.00,0.00,0.00,2.40,2.95,805.15,117.10,60.58,80515.08
03/26/2020, 05:00:00,5.00,0.00,0.00,0.00,1.98,2.64,805.26,106.54,72.09,80525.67
03/26/2020, 06:00:00,6.00,1.31,0.00,1.31,1.59,2.26,805.44,95.23,82.23,80544.25
03/26/2020, 07:00:00,7.00,98.20,470.95,35.71,1.89,1.88,805.68,83.69,91.87,80568.17
03/26/2020, 08:00:00,8.00,296.67,759.32,63.90,4.98,0.80,805.82,72.34,101.81,80582.17
03/26/2020, 09:00:00,9.00,471.85,765.21,111.23,5.85,1.50,805.68,61.36,112.94,80567.50
03/26/2020, 10:00:00,10.00,658.52,875.08,111.16,6.22,2.09,805.40,51.36,126.41,80539.58
03/26/2020, 11:00:00,11.00,815.15,998.24,87.91,6.85,2.89,805.17,43.20,143.63,80516.50
03/26/2020, 12:00:00,12.00,791.31,800.85,162.22,6.04,3.33,804.90,38.22,165.36,80490.08
03/26/2020, 13:00:00,13.00,883.84,973.02,114.06,6.42,2.94,804.49,37.71,189.72,80449.00
03/26/2020, 14:00:00,14.00,825.10,966.82,104.96,7.14,2.68,803.98,41.83,212.30,80398.33
03/26/2020, 15:00:00,15.00,711.10,956.87,89.35,7.64,2.20,803.81,49.43,230.47,80380.92
03/26/2020, 16:00:00,16.00,545.71,901.20,82.75,8.52,1.87,803.79,59.13,244.63,80378.58
03/26/2020, 17:00:00,17.00,333.62,755.83,72.99,8.71,1.71,803.97,69.95,256.15,80397.00
03/26/2020, 18:00:00,18.00,117.60,432.06,42.32,8.53,1.53,804.32,81.25,266.28,80432.33
03/26/2020, 19:00:00,19.00,2.50,0.05,2.50,6.94,1.97,804.88,92.69,275.94,80487.67
03/26/2020, 20:00:00,20.00,0.00,0.00,0.00,7.12,1.66,805.65,104.11,285.94,80565.33
03/26/2020, 21:00:00,21.00,0.00,0.00,0.00,6.76,2.02,806.18,114.82,297.10,80618.17
03/26/2020, 22:00:00,22.00,0.00,0.00,0.00,6.17,1.70,806.64,124.37,310.44,80664.00
03/26/2020, 23:00:00,23.00,0.00,0.00,0.00,5.79,1.33,806.62,131.98,326.94,80662.42
03/27/2020, 00:00:00,0.00,0.00,0.00,0.00,5.42,1.26,806.51,136.48,346.93,80651.17
03/27/2020, 01:00:00,1.00,0.00,0.00,0.00,4.93,0.91,806.20,136.90,44.76,80619.67
03/27/2020, 02:00:00,2.00,0.00,0.00,0.00,4.79,1.32,805.84,133.12,29.30,80584.42
03/27/2020, 03:00:00,3.00,0.00,0.00,0.00,4.34,1.59,805.50,126.03,46.48,80549.67
03/27/2020, 04:00:00,4.00,0.00,0.00,0.00,2.31,3.61,805.43,116.76,60.35,80543.08
03/27/2020, 05:00:00,5.00,0.00,0.00,0.00,0.92,2.18,805.95,106.22,71.84,80594.92
03/27/2020, 06:00:00,6.00,0.03,1.43,0.01,1.11,1.98,806.15,94.90,81.98,80615.33
03/27/2020, 07:00:00,7.00,11.41,2.28,11.20,0.20,2.84,806.46,83.39,91.62,80645.75
03/27/2020, 08:00:00,8.00,27.61,0.27,27.53,-0.47,2.42,806.69,72.03,101.55,80668.67
03/27/2020, 09:00:00,9.00,63.74,0.21,63.63,-0.29,1.71,806.57,61.03,112.68,80656.83
03/27/2020, 10:00:00,10.00,149.52,0.09,149.47,0.58,1.51,806.20,51.00,126.18,80620.08
03/27/2020, 11:00:00,11.00,146.93,0.12,146.84,1.25,1.52,805.65,42.82,143.47,80565.00
03/27/2020, 12:00:00,12.00,141.59,0.10,141.51,1.71,1.61,804.81,37.82,165.36,80480.67
03/27/2020, 13:00:00,13.00,121.49,0.01,121.48,2.26,1.76,804.13,37.33,189.94,80412.83
03/27/2020, 14:00:00,14.00,86.40,0.04,86.37,1.92,2.72,803.50,41.51,212.65,80349.67
03/27/2020, 15:00:00,15.00,100.47,0.11,100.40,1.83,2.22,803.18,49.16,230.86,80317.67
03/27/2020, 16:00:00,16.00,97.77,0.22,97.67,1.92,2.49,803.17,58.90,245.01,80317.25
03/27/2020, 17:00:00,17.00,123.58,10.85,119.60,1.72,3.55,803.56,69.74,256.52,80356.17
03/27/2020, 18:00:00,18.00,7.79,0.98,7.66,0.71,3.43,804.57,81.06,266.63,80456.67
03/27/2020, 19:00:00,19.00,0.04,0.50,0.01,-0.13,5.70,805.25,92.49,276.28,80524.50
03/27/2020, 20:00:00,20.00,0.00,0.00,0.00,-0.43,7.44,805.67,103.91,286.28,80566.83
03/27/2020, 21:00:00,21.00,0.00,0.00,0.00,-0.57,6.80,806.31,114.58,297.47,80630.92
03/27/2020, 22:00:00,22.00,0.00,0.00,0.00,-0.82,6.34,806.31,124.11,310.79,80631.42
03/27/2020, 23:00:00,23.00,0.00,0.00,0.00,-1.27,5.67,806.17,131.65,327.25,80616.75
03/28/2020, 00:00:00,0.00,0.00,0.00,0.00,-1.49,6.20,806.16,136.11,347.12,80616.33
03/28/2020, 01:00:00,1.00,0.00,0.00,0.00,-1.59,6.09,805.88,136.51,41.80,80587.50
03/28/2020, 02:00:00,2.00,0.00,0.00,0.00,-0.89,3.99,805.54,132.73,29.19,80553.83
03/28/2020, 03:00:00,3.00,0.00,0.00,0.00,-0.31,7.36,805.22,125.66,46.29,80522.00
03/28/2020, 04:00:00,4.00,0.00,0.00,0.00,-0.57,8.17,805.57,116.42,60.12,80556.92
03/28/2020, 05:00:00,5.00,0.00,0.00,0.00,-0.60,6.54,806.57,105.90,71.60,80656.75
03/28/2020, 06:00:00,6.00,1.05,0.00,1.05,-0.38,8.56,807.13,94.59,81.73,80713.00
03/28/2020, 07:00:00,7.00,77.64,249.57,32.61,-0.74,5.68,808.04,83.08,91.37,80803.58
03/28/2020, 08:00:00,8.00,332.56,845.63,64.97,0.10,6.33,808.53,71.72,101.30,80853.33
03/28/2020, 09:00:00,9.00,552.94,960.20,82.88,1.38,5.09,808.80,60.71,112.42,80879.67
03/28/2020, 10:00:00,10.00,697.66,914.95,119.48,2.39,8.01,808.86,50.65,125.95,80885.58
03/28/2020, 11:00:00,11.00,881.36,1039.20,114.88,3.19,10.20,809.10,42.44,143.31,80909.92
03/28/2020, 12:00:00,12.00,907.94,1013.53,103.01,4.22,8.25,809.71,37.42,165.36,80971.25
03/28/2020, 13:00:00,13.00,920.28,1054.57,77.60,4.98,9.64,809.93,36.95,190.13,80993.17
03/28/2020, 14:00:00,14.00,857.88,1043.68,72.70,5.87,8.09,810.24,41.18,212.99,81023.50
03/28/2020, 15:00:00,15.00,741.23,1023.13,69.08,6.26,9.20,810.30,48.90,231.24,81029.67
03/28/2020, 16:00:00,16.00,575.69,985.29,63.50,6.09,9.82,810.73,58.68,245.37,81072.75
03/28/2020, 17:00:00,17.00,371.47,905.93,53.65,6.09,7.54,811.47,69.54,256.88,81146.75
03/28/2020, 18:00:00,18.00,99.36,453.63,27.49,5.14,4.84,812.30,80.88,266.98,81229.83
03/28/2020, 19:00:00,19.00,3.17,6.38,2.81,4.17,4.22,812.77,92.29,276.63,81277.00
03/28/2020, 20:00:00,20.00,0.00,0.00,0.00,3.57,3.94,813.28,103.70,286.64,81327.83
03/28/2020, 21:00:00,21.00,0.00,0.00,0.00,3.68,5.99,813.53,114.35,297.81,81353.25
03/28/2020, 22:00:00,22.00,0.00,0.00,0.00,3.47,6.57,813.81,123.84,311.14,81381.17
03/28/2020, 23:00:00,23.00,0.00,0.00,0.00,3.47,7.32,814.04,131.33,327.57,81403.67
03/29/2020, 00:00:00,0.00,0.00,0.00,0.00,3.04,4.46,814.59,135.75,347.33,81458.83
03/29/2020, 01:00:00,1.00,0.00,0.00,0.00,2.56,3.63,814.65,136.12,41.84,81465.42
03/29/2020, 02:00:00,2.00,0.00,0.00,0.00,2.21,5.71,814.40,132.33,29.09,81440.33
03/29/2020, 03:00:00,3.00,0.00,0.00,0.00,1.84,5.54,814.33,125.30,46.10,81432.75
03/29/2020, 04:00:00,4.00,0.00,0.00,0.00,1.76,5.18,814.33,116.08,59.89,81433.17
03/29/2020, 05:00:00,5.00,0.00,0.00,0.00,2.31,5.27,814.55,105.57,71.36,81455.33
03/29/2020, 06:00:00,6.00,1.56,2.18,1.51,2.42,3.85,815.11,94.27,81.49,81511.08
03/29/2020, 07:00:00,7.00,111.43,530.56,37.34,2.72,4.17,815.83,82.78,91.11,81583.25
03/29/2020, 08:00:00,8.00,216.83,134.67,179.32,3.65,5.46,816.00,71.40,101.04,81600.33
03/29/2020, 09:00:00,9.00,315.83,20.57,306.71,4.76,4.86,816.23,60.38,112.17,81622.67
03/29/2020, 10:00:00,10.00,505.25,249.12,341.49,6.03,4.67,816.20,50.30,125.71,81620.42
03/29/2020, 11:00:00,11.00,736.39,496.91,367.35,7.69,3.66,815.87,42.06,143.14,81587.33
03/29/2020, 12:00:00,12.00,749.34,299.48,512.26,8.67,2.83,815.45,37.03,165.36,81545.42
03/29/2020, 13:00:00,13.00,544.61,62.35,495.05,9.01,2.04,815.05,36.58,190.35,81504.50
03/29/2020, 14:00:00,14.00,828.94,712.61,295.76,9.96,1.77,814.54,40.86,213.34,81454.33
03/29/2020, 15:00:00,15.00,713.59,775.99,194.79,10.43,2.18,814.05,48.63,231.63,81404.75
03/29/2020, 16:00:00,16.00,431.50,393.53,225.24,10.07,3.18,813.89,58.45,245.76,81389.00
03/29/2020, 17:00:00,17.00,200.80,138.43,144.63,9.31,3.26,813.84,69.34,257.25,81383.58
03/29/2020, 18:00:00,18.00,87.85,34.44,80.72,8.99,2.52,813.97,80.68,267.33,81397.42
03/29/2020, 19:00:00,19.00,3.13,0.23,3.12,7.91,1.96,814.14,92.10,276.98,81413.67
03/29/2020, 20:00:00,20.00,0.00,0.00,0.00,6.16,2.55,814.48,103.49,286.98,81448.08
03/29/2020, 21:00:00,21.00,0.00,0.00,0.00,5.61,2.67,814.90,114.12,298.17,81490.33
03/29/2020, 22:00:00,22.00,0.00,0.00,0.00,4.68,4.19,814.61,123.55,311.49,81460.67
03/29/2020, 23:00:00,23.00,0.00,0.00,0.00,4.63,3.09,814.17,131.01,327.87,81416.67
03/30/2020, 00:00:00,0.00,0.00,0.00,0.00,4.52,1.65,813.93,135.37,347.53,81393.17
03/30/2020, 01:00:00,1.00,0.00,0.00,0.00,4.77,3.10,813.62,135.72,38.88,81362.17
03/30/2020, 02:00:00,2.00,0.00,0.00,0.00,4.38,1.70,813.41,131.96,28.99,81340.75
03/30/2020, 03:00:00,3.00,0.00,0.00,0.00,3.88,0.97,813.10,124.93,45.92,81310.17
03/30/2020, 04:00:00,4.00,0.00,0.00,0.00,3.58,2.71,812.78,115.74,59.67,81277.50
03/30/2020, 05:00:00,5.00,0.00,0.00,0.00,2.71,2.34,812.68,105.25,71.12,81267.92
03/30/2020, 06:00:00,6.00,0.77,0.00,0.77,2.55,2.78,812.67,93.96,81.23,81267.08
03/30/2020, 07:00:00,7.00,72.59,71.61,63.02,2.33,1.03,812.87,82.48,90.86,81287.33
03/30/2020, 08:00:00,8.00,132.44,2.36,131.82,2.93,0.97,813.17,71.10,100.78,81316.92
03/30/2020, 09:00:00,9.00,196.16,26.85,181.24,3.47,1.43,813.54,60.06,111.91,81354.42
03/30/2020, 10:00:00,10.00,573.77,621.64,163.15,5.26,1.61,814.01,49.95,125.47,81400.92
03/30/2020, 11:00:00,11.00,803.19,844.87,174.88,7.58,1.72,814.02,41.68,142.97,81401.92
03/30/2020, 12:00:00,12.00,900.34,797.80,261.32,9.37,2.41,813.98,36.64,165.37,81397.67
03/30/2020, 13:00:00,13.00,871.94,856.62,179.16,10.58,2.90,813.59,36.21,190.57,81358.67
03/30/2020, 14:00:00,14.00,296.82,15.56,284.80,10.41,2.68,813.53,40.55,213.70,81352.67
03/30/2020, 15:00:00,15.00,447.83,270.75,273.80,9.95,2.93,813.72,48.37,232.02,81372.08
03/30/2020, 16:00:00,16.00,485.97,599.80,182.17,10.70,1.65,813.92,58.23,246.15,81392.42
03/30/2020, 17:00:00,17.00,354.01,791.67,67.86,10.94,1.38,814.08,69.14,257.61,81407.50
03/30/2020, 18:00:00,18.00,91.28,333.75,38.44,10.51,7.04,814.42,80.49,267.68,81441.92
03/30/2020, 19:00:00,19.00,3.61,0.15,3.61,8.99,6.32,815.07,91.90,277.32,81507.33
03/30/2020, 20:00:00,20.00,0.00,0.00,0.00,7.41,4.45,815.96,103.28,287.33,81595.67
03/30/2020, 21:00:00,21.00,0.00,0.00,0.00,6.41,2.07,816.62,113.88,298.51,81661.67
03/30/2020, 22:00:00,22.00,0.00,0.00,0.00,6.11,2.27,816.64,123.29,311.82,81664.00
03/30/2020, 23:00:00,23.00,0.00,0.00,0.00,5.73,2.98,816.45,130.69,328.16,81645.33
03/31/2020, 00:00:00,0.00,0.00,0.00,0.00,5.81,3.28,815.99,135.00,347.72,81598.92
03/31/2020, 01:00:00,1.00,0.00,0.00,0.00,5.47,3.04,815.71,135.33,38.92,81570.58
03/31/2020, 02:00:00,2.00,0.00,0.00,0.00,6.65,3.71,815.44,131.57,28.89,81543.83
03/31/2020, 03:00:00,3.00,0.00,0.00,0.00,6.43,2.45,815.50,124.57,45.73,81550.00
03/31/2020, 04:00:00,4.00,0.00,0.00,0.00,6.99,2.11,815.19,115.40,59.44,81519.33
03/31/2020, 05:00:00,5.00,0.00,0.00,0.00,7.20,2.38,815.17,104.93,70.88,81517.00
03/31/2020, 06:00:00,6.00,1.31,0.03,1.31,5.71,2.53,815.20,93.63,80.99,81520.25
03/31/2020, 07:00:00,7.00,41.66,5.10,41.04,6.51,3.14,815.46,82.18,90.61,81546.42
03/31/2020, 08:00:00,8.00,426.80,776.19,164.05,9.66,2.63,815.23,70.79,100.52,81522.83
03/31/2020, 09:00:00,9.00,466.67,548.26,201.75,11.68,2.00,814.77,59.73,111.67,81477.33
03/31/2020, 10:00:00,10.00,603.32,642.09,179.93,12.15,2.93,814.35,49.61,125.22,81435.33
03/31/2020, 11:00:00,11.00,861.66,1017.35,97.81,13.59,2.38,813.76,41.31,142.79,81376.00
03/31/2020, 12:00:00,12.00,865.67,916.67,127.48,14.86,3.05,812.85,36.24,165.35,81284.58
03/31/2020, 13:00:00,13.00,908.56,951.92,137.42,15.44,2.57,812.09,35.84,190.79,81208.50
03/31/2020, 14:00:00,14.00,863.71,921.18,159.32,16.23,3.03,811.27,40.23,214.06,81126.92
03/31/2020, 15:00:00,15.00,507.60,496.11,165.53,16.47,2.12,810.71,48.11,232.42,81070.50
03/31/2020, 16:00:00,16.00,192.30,105.88,132.92,15.93,2.20,810.38,58.01,246.54,81038.33
03/31/2020, 17:00:00,17.00,146.19,199.01,85.89,15.66,1.67,810.19,68.94,257.97,81018.92
03/31/2020, 18:00:00,18.00,156.30,664.39,38.68,16.55,1.30,810.08,80.31,268.04,81008.42
03/31/2020, 19:00:00,19.00,5.25,18.30,4.10,14.86,3.64,809.83,91.70,277.66,80983.42
03/31/2020, 20:00:00,20.00,0.00,0.00,0.00,13.09,2.65,810.16,103.08,287.67,81015.67
03/31/2020, 21:00:00,21.00,0.00,0.00,0.00,12.48,2.78,810.50,113.65,298.86,81050.17
03/31/2020, 22:00:00,22.00,0.00,0.00,0.00,11.53,3.93,810.24,123.01,312.16,81023.75
03/31/2020, 23:00:00,23.00,0.00,0.00,0.00,10.03,5.06,809.81,130.36,328.46,80980.75
