0,Cologne,Germany,0,50.935,6.992,57,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb,pressure (PA)
08/19/2014,13:00:00,96,0,96,15.58,,100546
08/19/2014,14:00:00,90,0,90,14.7,,100596
08/19/2014,15:00:00,232,24.29,219,14.38,,100619
08/19/2014,16:00:00,228,121.72,180,14.05,,100642
08/19/2014,17:00:00,96,29.35,89,13.73,,100665
08/19/2014,18:00:00,32,64,27,12.93,,100731
08/19/2014,19:00:00,0,0,0,12.12,,100798
08/19/2014,20:00:00,0,0,0,11.32,,100864
08/19/2014,21:00:00,0,0,0,10.8,,100884
08/19/2014,22:00:00,0,0,0,10.28,,100904
08/19/2014,23:00:00,0,0,0,9.76,,100924
08/20/2014,00:00:00,0,0,0,9.25,,100954
08/20/2014,01:00:00,0,0,0,8.73,,100983
08/20/2014,02:00:00,0,0,0,8.22,,101013
08/20/2014,03:00:00,0,0,0,8.79,,101023
08/20/2014,04:00:00,0,0,0,9.37,,101033
08/20/2014,05:00:00,56,184.61,37,9.94,,101043
08/20/2014,06:00:00,207,474.42,82,11.91,,101050
08/20/2014,07:00:00,377,658.61,102,13.87,,101056
08/20/2014,08:00:00,529,733.83,122,15.83,,101063
08/20/2014,09:00:00,587,533.53,232,16.25,,101040
08/20/2014,10:00:00,526,223.64,360,16.67,,101017
08/20/2014,11:00:00,640,388.46,337,17.09,,100993
08/20/2014,12:00:00,530,189.42,383,16.75,,101000
08/20/2014,13:00:00,540,265.49,346,16.4,,101007
08/20/2014,14:00:00,492,306.01,294,16.06,,101013
08/20/2014,15:00:00,448,480.48,193,15.27,,101007
08/20/2014,16:00:00,162,23.09,153,14.48,,101000
08/20/2014,17:00:00,29,0,29,13.69,,100993
08/20/2014,18:00:00,7,0,7,12.75,,101026
08/20/2014,19:00:00,0,0,0,11.82,,101060
08/20/2014,20:00:00,0,0,0,10.88,,101093
08/20/2014,21:00:00,0,0,0,10.52,,101089
08/20/2014,22:00:00,0,0,0,10.17,,101086
08/20/2014,23:00:00,0,0,0,9.81,,101083
08/21/2014,00:00:00,0,0,0,9.5,,101103
08/21/2014,01:00:00,0,0,0,9.19,,101123
08/21/2014,02:00:00,0,0,0,8.88,,101142
08/21/2014,03:00:00,0,0,0,9.42,,101142
08/21/2014,04:00:00,0,0,0,9.97,,101142
08/21/2014,05:00:00,38,50.43,33,10.51,,101142
08/21/2014,06:00:00,187,346.29,97,12.29,,101149
08/21/2014,07:00:00,362,589.22,118,14.06,,101156
08/21/2014,08:00:00,520,707.46,130,15.83,,101162
08/21/2014,09:00:00,647,762.8,142,16.3,,101152
08/21/2014,10:00:00,711,701.09,193,16.78,,101142
08/21/2014,11:00:00,305,9.02,298,17.25,,101133
08/21/2014,12:00:00,290,5.18,286,17.13,,101096
08/21/2014,13:00:00,575,343.98,325,17.01,,101060
08/21/2014,14:00:00,182,0,182,16.89,,101023
08/21/2014,15:00:00,201,9.5,196,16.34,,101007
08/21/2014,16:00:00,335,576.65,113,15.8,,100990
08/21/2014,17:00:00,122,109.34,97,15.25,,100973
08/21/2014,18:00:00,15,0,15,14.35,,100983
08/21/2014,19:00:00,0,0,0,13.46,,100993
08/21/2014,20:00:00,0,0,0,12.56,,101003
08/21/2014,21:00:00,0,0,0,12.32,,100990
08/21/2014,22:00:00,0,0,0,12.08,,100977
08/21/2014,23:00:00,0,0,0,11.84,,100963
08/22/2014,00:00:00,0,0,0,11.49,,100934
08/22/2014,01:00:00,0,0,0,11.13,,100904
08/22/2014,02:00:00,0,0,0,10.77,,100874
08/22/2014,03:00:00,0,0,0,11.34,,100851
08/22/2014,04:00:00,0,0,0,11.92,,100828
08/22/2014,05:00:00,23,0,23,12.49,,100804
08/22/2014,06:00:00,154,179.49,108,14.38,,100791
08/22/2014,07:00:00,229,107.15,185,16.26,,100778
08/22/2014,08:00:00,320,111.34,259,18.14,,100765
08/22/2014,09:00:00,463,226.22,314,18.4,,100731
08/22/2014,10:00:00,574,327.72,333,18.67,,100698
08/22/2014,11:00:00,350,23.29,332,18.93,,100665
08/22/2014,12:00:00,190,0,190,18.48,,100649
08/22/2014,13:00:00,127,0,127,18.03,,100632
08/22/2014,14:00:00,110,0,110,17.58,,100615
08/22/2014,15:00:00,58,0,58,16.98,,100622
08/22/2014,16:00:00,54,0,54,16.39,,100629
08/22/2014,17:00:00,55,0,55,15.79,,100635
08/22/2014,18:00:00,18,15.96,17,15.19,,100665
08/22/2014,19:00:00,0,0,0,14.6,,100695
08/22/2014,20:00:00,0,0,0,14,,100725
08/22/2014,21:00:00,0,0,0,13.74,,100722
08/22/2014,22:00:00,0,0,0,13.49,,100718
08/22/2014,23:00:00,0,0,0,13.23,,100715
08/23/2014,00:00:00,0,0,0,13.02,,100715
08/23/2014,01:00:00,0,0,0,12.8,,100715
08/23/2014,02:00:00,0,0,0,12.58,,100715
08/23/2014,03:00:00,0,0,0,12.69,,100722
08/23/2014,04:00:00,0,0,0,12.8,,100728
08/23/2014,05:00:00,20,0,20,12.9,,100735
08/23/2014,06:00:00,91,15.83,87,13.34,,100748
08/23/2014,07:00:00,227,105.62,184,13.78,,100761
08/23/2014,08:00:00,420,345.31,232,14.22,,100775
08/23/2014,09:00:00,501,314.4,295,14.41,,100761
08/23/2014,10:00:00,529,243.21,351,14.61,,100748
08/23/2014,11:00:00,610,343.19,346,14.8,,100735
08/23/2014,12:00:00,366,34,340,14.86,,100755
08/23/2014,13:00:00,192,0,192,14.91,,100775
08/23/2014,14:00:00,56,0,56,14.97,,100794
08/23/2014,15:00:00,194,9.67,189,14.3,,100811
08/23/2014,16:00:00,225,143.88,171,13.62,,100828
08/23/2014,17:00:00,107,77.8,90,12.95,,100844
08/23/2014,18:00:00,8,0,8,12.36,,100907
08/23/2014,19:00:00,0,0,0,11.76,,100970
08/23/2014,20:00:00,0,0,0,11.17,,101033
08/23/2014,21:00:00,0,0,0,10.91,,101050
08/23/2014,22:00:00,0,0,0,10.65,,101066
08/23/2014,23:00:00,0,0,0,10.38,,101083
08/24/2014,00:00:00,0,0,0,9.97,,101106
08/24/2014,01:00:00,0,0,0,9.55,,101129
08/24/2014,02:00:00,0,0,0,9.13,,101152
08/24/2014,03:00:00,0,0,0,9.44,,101182
08/24/2014,04:00:00,0,0,0,9.75,,101212
08/24/2014,05:00:00,26,11.41,25,10.05,,101242
08/24/2014,06:00:00,133,112.45,105,11.47,,101265
08/24/2014,07:00:00,364,659.06,98,12.88,,101288
08/24/2014,08:00:00,480,574.89,169,14.29,,101311
08/24/2014,09:00:00,471,253.17,306,15.01,,101302
08/24/2014,10:00:00,481,167.51,359,15.74,,101292
08/24/2014,11:00:00,727,659.66,222,16.46,,101282
08/24/2014,12:00:00,766,805.68,153,16.41,,101282
08/24/2014,13:00:00,705,761.31,161,16.36,,101282
08/24/2014,14:00:00,112,0,112,16.31,,101282
08/24/2014,15:00:00,97,0,97,15.68,,101278
08/24/2014,16:00:00,310,507.6,122,15.06,,101275
08/24/2014,17:00:00,127,178.13,89,14.43,,101272
08/24/2014,18:00:00,14,19.23,13,13.61,,101298
08/24/2014,19:00:00,0,0,0,12.8,,101325
08/24/2014,20:00:00,0,0,0,11.98,,101351
08/24/2014,21:00:00,0,0,0,11.36,,101335
08/24/2014,22:00:00,0,0,0,10.74,,101318
08/24/2014,23:00:00,0,0,0,10.11,,101302
08/25/2014,00:00:00,0,0,0,10.37,,101249
08/25/2014,01:00:00,0,0,0,10.62,,101195
08/25/2014,02:00:00,0,0,0,10.87,,101142
08/25/2014,03:00:00,0,0,0,11.24,,101119
08/25/2014,04:00:00,0,0,0,11.61,,101096
08/25/2014,05:00:00,7,0,7,11.97,,101073
08/25/2014,06:00:00,106,44.84,95,13.69,,101063
08/25/2014,07:00:00,269,227.47,178,15.4,,101053
08/25/2014,08:00:00,396,290.25,240,17.11,,101043
08/25/2014,09:00:00,321,46.28,291,16.91,,101010
08/25/2014,10:00:00,262,4.14,259,16.71,,100977
08/25/2014,11:00:00,290,6.56,285,16.51,,100944
08/25/2014,12:00:00,284,5.28,280,16.07,,100877
08/25/2014,13:00:00,129,0,129,15.63,,100811
08/25/2014,14:00:00,109,0,109,15.19,,100745
08/25/2014,15:00:00,91,0,91,14.82,,100698
08/25/2014,16:00:00,56,0,56,14.44,,100652
08/25/2014,17:00:00,35,0,35,14.07,,100606
08/25/2014,18:00:00,8,0,8,14.09,,100533
08/25/2014,19:00:00,0,0,0,14.1,,100460
08/25/2014,20:00:00,0,0,0,14.12,,100387
08/25/2014,21:00:00,0,0,0,14.27,,100281
08/25/2014,22:00:00,0,0,0,14.42,,100175
08/25/2014,23:00:00,0,0,0,14.57,,100069
08/26/2014,00:00:00,0,0,0,14.63,,99986
08/26/2014,01:00:00,0,0,0,14.68,,99903
08/26/2014,02:00:00,0,0,0,14.74,,99820
08/26/2014,03:00:00,0,0,0,15.08,,99807
08/26/2014,04:00:00,0,0,0,15.42,,99793
08/26/2014,05:00:00,26,25.03,24,15.75,,99780
08/26/2014,06:00:00,114,66.22,98,16.1,,99833
08/26/2014,07:00:00,117,2.52,116,16.44,,99886
08/26/2014,08:00:00,126,0,126,16.78,,99939
08/26/2014,09:00:00,121,0,121,16.99,,99986
08/26/2014,10:00:00,112,0,112,17.2,,100032
08/26/2014,11:00:00,84,0,84,17.41,,100079
08/26/2014,12:00:00,120,0,120,16.89,,100092
08/26/2014,13:00:00,63,0,63,16.36,,100105
08/26/2014,14:00:00,69,0,69,15.84,,100118
08/26/2014,15:00:00,86,0,86,15.52,,100132
08/26/2014,16:00:00,95,0,95,15.21,,100145
08/26/2014,17:00:00,14,0,14,14.89,,100158
08/26/2014,18:00:00,7,0,7,14.79,,100211
08/26/2014,19:00:00,0,0,0,14.7,,100264
08/26/2014,20:00:00,0,0,0,14.6,,100317
08/26/2014,21:00:00,0,0,0,14.58,,100357
08/26/2014,22:00:00,0,0,0,14.56,,100397
08/26/2014,23:00:00,0,0,0,14.54,,100436
08/27/2014,00:00:00,0,0,0,14.01,,100506
08/27/2014,01:00:00,0,0,0,13.47,,100576
08/27/2014,02:00:00,0,0,0,12.93,,100645
08/27/2014,03:00:00,0,0,0,13.09,,100708
08/27/2014,04:00:00,0,0,0,13.26,,100771
08/27/2014,05:00:00,33,92.09,26,13.42,,100834
08/27/2014,06:00:00,179,416.2,80,14.47,,100891
08/27/2014,07:00:00,347,618.58,104,15.51,,100947
08/27/2014,08:00:00,498,697.66,128,16.55,,101003
08/27/2014,09:00:00,628,769.08,135,17.43,,101017
08/27/2014,10:00:00,692,708.18,184,18.3,,101030
08/27/2014,11:00:00,723,682.95,208,19.18,,101043
08/27/2014,12:00:00,779,905.51,101,19.42,,101050
08/27/2014,13:00:00,705,812.3,135,19.65,,101056
08/27/2014,14:00:00,577,658.91,171,19.89,,101063
08/27/2014,15:00:00,451,616.53,144,19.13,,101070
08/27/2014,16:00:00,324,689.93,79,18.37,,101076
08/27/2014,17:00:00,148,415.43,66,17.61,,101083
08/27/2014,18:00:00,9,0,9,17.1,,101113
08/27/2014,19:00:00,0,0,0,16.6,,101142
08/27/2014,20:00:00,0,0,0,16.09,,101172
08/27/2014,21:00:00,0,0,0,16,,101166
08/27/2014,22:00:00,0,0,0,15.91,,101159
08/27/2014,23:00:00,0,0,0,15.82,,101152
08/28/2014,00:00:00,0,0,0,15.19,,101133
08/28/2014,01:00:00,0,0,0,14.55,,101113
08/28/2014,02:00:00,0,0,0,13.91,,101093
08/28/2014,03:00:00,0,0,0,14.35,,101093
08/28/2014,04:00:00,0,0,0,14.79,,101093
08/28/2014,05:00:00,16,0,16,15.22,,101093
08/28/2014,06:00:00,80,12.81,77,16.86,,101099
08/28/2014,07:00:00,120,2.57,119,18.49,,101106
08/28/2014,08:00:00,492,685.37,131,20.13,,101113
08/28/2014,09:00:00,618,740.55,146,20.54,,101083
08/28/2014,10:00:00,615,475.08,276,20.94,,101053
08/28/2014,11:00:00,758,817.18,145,21.35,,101023
08/28/2014,12:00:00,483,153.1,369,21.26,,100987
08/28/2014,13:00:00,243,2.87,241,21.18,,100950
08/28/2014,14:00:00,244,11.45,237,21.09,,100914
08/28/2014,15:00:00,166,4.06,164,20.38,,100914
08/28/2014,16:00:00,130,11.43,126,19.66,,100914
08/28/2014,17:00:00,46,0,46,18.95,,100914
08/28/2014,18:00:00,0,0,0,18.56,,100930
08/28/2014,19:00:00,0,0,0,18.17,,100947
08/28/2014,20:00:00,0,0,0,17.78,,100963
08/28/2014,21:00:00,0,0,0,17.67,,100950
08/28/2014,22:00:00,0,0,0,17.56,,100937
08/28/2014,23:00:00,0,0,0,17.45,,100924
08/29/2014,00:00:00,0,0,0,17.14,,100927
08/29/2014,01:00:00,0,0,0,16.82,,100930
08/29/2014,02:00:00,0,0,0,16.51,,100934
08/29/2014,03:00:00,0,0,0,16.45,,100963
08/29/2014,04:00:00,0,0,0,16.39,,100993
08/29/2014,05:00:00,31,117.39,23,16.32,,101023
08/29/2014,06:00:00,32,0,32,17.12,,101053
08/29/2014,07:00:00,238,163.42,175,17.91,,101083
08/29/2014,08:00:00,322,141.47,248,18.7,,101113
08/29/2014,09:00:00,247,9.47,241,19.37,,101089
08/29/2014,10:00:00,229,1.41,228,20.04,,101066
08/29/2014,11:00:00,144,0,144,20.71,,101043
08/29/2014,12:00:00,551,267.43,353,20.51,,101040
08/29/2014,13:00:00,165,0,165,20.31,,101036
08/29/2014,14:00:00,374,131.86,294,20.11,,101033
08/29/2014,15:00:00,296,135.26,230,19.35,,101040
08/29/2014,16:00:00,268,397.57,131,18.6,,101046
08/29/2014,17:00:00,113,198.46,76,17.84,,101053
08/29/2014,18:00:00,0,0,0,17.19,,101086
08/29/2014,19:00:00,0,0,0,16.55,,101119
08/29/2014,20:00:00,0,0,0,15.9,,101152
08/29/2014,21:00:00,0,0,0,15.83,,101146
08/29/2014,22:00:00,0,0,0,15.76,,101139
08/29/2014,23:00:00,0,0,0,15.68,,101133
08/30/2014,00:00:00,0,0,0,15.16,,101136
08/30/2014,01:00:00,0,0,0,14.63,,101139
08/30/2014,02:00:00,0,0,0,14.11,,101142
08/30/2014,03:00:00,0,0,0,14.33,,101139
08/30/2014,04:00:00,0,0,0,14.56,,101136
08/30/2014,05:00:00,18,15.58,17,14.78,,101133
08/30/2014,06:00:00,50,0,50,16.06,,101142
08/30/2014,07:00:00,97,0,97,17.33,,101152
08/30/2014,08:00:00,237,32.73,220,18.61,,101162
08/30/2014,09:00:00,178,0,178,18.97,,101146
08/30/2014,10:00:00,78,0,78,19.32,,101129
08/30/2014,11:00:00,101,0,101,19.68,,101113
08/30/2014,12:00:00,276,5.43,272,19.62,,101093
08/30/2014,13:00:00,172,0,172,19.55,,101073
08/30/2014,14:00:00,93,0,93,19.49,,101053
08/30/2014,15:00:00,187,12.43,181,18.79,,101046
08/30/2014,16:00:00,116,5.9,114,18.1,,101040
08/30/2014,17:00:00,93.5,185.77,59.9,17.4,,101033
08/30/2014,18:00:00,0,0,0,16.92,,101043
08/30/2014,19:00:00,0,0,0,16.44,,101053
08/30/2014,20:00:00,0,0,0,15.96,,101063
08/30/2014,21:00:00,0,0,0,15.77,,101040
08/30/2014,22:00:00,0,0,0,15.58,,101017
08/30/2014,23:00:00,0,0,0,15.38,,100993
08/31/2014,00:00:00,0,0,0,15.2,,100970
08/31/2014,01:00:00,0,0,0,15.01,,100947
08/31/2014,02:00:00,0,0,0,14.83,,100924
08/31/2014,03:00:00,0,0,0,14.76,,100917
08/31/2014,04:00:00,0,0,0,14.69,,100910
08/31/2014,05:00:00,3,0,3,14.61,,100904
08/31/2014,06:00:00,59,0,59,14.96,,100891
08/31/2014,07:00:00,96,0,96,15.3,,100877
08/31/2014,08:00:00,418,416.95,203,15.65,,100864
08/31/2014,09:00:00,72,0,72,15.71,,100854
08/31/2014,10:00:00,298,17.09,286,15.76,,100844
08/31/2014,11:00:00,166,0,166,15.82,,100834
08/31/2014,12:00:00,66,0,66,15.8,,100847
08/31/2014,13:00:00,453,169.68,337,15.78,,100861
08/31/2014,14:00:00,107,0,107,15.76,,100874
08/31/2014,15:00:00,40,0,40,15.08,,100907
08/31/2014,16:00:00,93,0,93,12.9,,100940
08/31/2014,17:00:00,78,57.06,68,12.84,,100973
08/31/2014,18:00:00,0,0,0,12.79,,101017
08/31/2014,19:00:00,0,0,0,12.74,,101060
08/31/2014,20:00:00,0,0,0,12.69,,101103
08/31/2014,21:00:00,0,0,0,12.64,,101136
08/31/2014,22:00:00,0,0,0,12.59,,101169
08/31/2014,23:00:00,0,0,0,12.54,,101202
09/01/2010,00:00:00,0,0,0,12.49,,101249
09/01/2010,01:00:00,0,0,0,12.43,,101295
09/01/2010,02:00:00,0,0,0,12.38,,101341
09/01/2010,03:00:00,0,0,0,12.33,,101358
09/01/2010,04:00:00,0,0,0,12.28,,101374
09/01/2010,05:00:00,3,0,3,12.23,,101391
09/01/2010,06:00:00,86,27.41,80,12.18,,101411
09/01/2010,07:00:00,149,18.7,142,12.13,,101431
09/01/2010,08:00:00,344,205.12,239,15.57,,101451
09/01/2010,09:00:00,386,134.98,302,16.45,,101441
09/01/2010,10:00:00,402,91.69,338,17.34,,101431
09/01/2010,11:00:00,485,166.25,363,18.22,,101421
09/01/2010,12:00:00,356,38.5,328,18.25,,101431
09/01/2010,13:00:00,329,36.82,304,18.29,,101441
09/01/2010,14:00:00,63,0,63,18.33,,101451
09/01/2010,15:00:00,203,23.28,192,17.69,,101441
09/01/2010,16:00:00,100,3.05,99,17.06,,101431
09/01/2010,17:00:00,81,76.66,68,16.42,,101421
09/01/2010,18:00:00,0,0,0,15.85,,101447
09/01/2010,19:00:00,0,0,0,15.27,,101474
09/01/2010,20:00:00,0,0,0,14.7,,101500
09/01/2010,21:00:00,0,0,0,14.57,,101497
09/01/2010,22:00:00,0,0,0,14.45,,101494
09/01/2010,23:00:00,0,0,0,14.32,,101490
09/02/2010,00:00:00,0,0,0,13.81,,101497
09/02/2010,01:00:00,0,0,0,13.29,,101504
09/02/2010,02:00:00,0,0,0,12.78,,101510
09/02/2010,03:00:00,0,0,0,12.79,,101524
09/02/2010,04:00:00,0,0,0,12.8,,101537
09/02/2010,05:00:00,3,0,3,12.81,,101550
09/02/2010,06:00:00,143,279.08,83,14.84,,101570
09/02/2010,07:00:00,283,375.19,144,16.86,,101590
09/02/2010,08:00:00,474,690.83,123,18.88,,101610
09/02/2010,09:00:00,628,873.19,88,19.36,,101597
09/02/2010,10:00:00,702,838.64,120,19.84,,101583
09/02/2010,11:00:00,749,868.97,115,20.32,,101570
09/02/2010,12:00:00,716,766.39,162,20.14,,101580
09/02/2010,13:00:00,608,562.12,229,19.96,,101590
09/02/2010,14:00:00,113,0,113,19.79,,101600
09/02/2010,15:00:00,186,14.98,179,19.07,,101606
09/02/2010,16:00:00,156,58.86,137,18.34,,101613
09/02/2010,17:00:00,91,146.48,67,17.62,,101620
09/02/2010,18:00:00,0,0,0,16.89,,101666
09/02/2010,19:00:00,0,0,0,16.17,,101713
09/02/2010,20:00:00,0,0,0,15.44,,101759
09/02/2010,21:00:00,0,0,0,15.28,,101762
09/02/2010,22:00:00,0,0,0,15.12,,101766
09/02/2010,23:00:00,0,0,0,14.96,,101769
09/03/2010,00:00:00,0,0,0,14.76,,101766
09/03/2010,01:00:00,0,0,0,14.57,,101762
09/03/2010,02:00:00,0,0,0,14.37,,101759
09/03/2010,03:00:00,0,0,0,14.34,,101769
09/03/2010,04:00:00,0,0,0,14.32,,101779
09/03/2010,05:00:00,2,0,2,14.29,,101789
09/03/2010,06:00:00,166,506.86,59,15.11,,101799
09/03/2010,07:00:00,336,711.84,75,15.93,,101809
09/03/2010,08:00:00,478,727.82,111,16.74,,101819
09/03/2010,09:00:00,602,772.98,127,17.58,,101782
09/03/2010,10:00:00,680,766.77,151,18.42,,101746
09/03/2010,11:00:00,639,508.74,270,19.26,,101709
09/03/2010,12:00:00,444,123.9,355,19.43,,101666
09/03/2010,13:00:00,208,0,208,19.61,,101623
09/03/2010,14:00:00,217,6.87,213,19.79,,101580
09/03/2010,15:00:00,236,62.8,207,19.32,,101567
09/03/2010,16:00:00,277,608.4,84,18.84,,101553
09/03/2010,17:00:00,74,75.92,62,18.37,,101540
09/03/2010,18:00:00,0,0,0,18.26,,101557
09/03/2010,19:00:00,0,0,0,18.14,,101573
09/03/2010,20:00:00,0,0,0,18.03,,101590
09/03/2010,21:00:00,0,0,0,18.03,,101570
09/03/2010,22:00:00,0,0,0,18.03,,101550
09/03/2010,23:00:00,0,0,0,18.03,,101530
09/04/2010,00:00:00,0,0,0,16.95,,101510
09/04/2010,01:00:00,0,0,0,15.86,,101490
09/04/2010,02:00:00,0,0,0,14.78,,101471
09/04/2010,03:00:00,0,0,0,14.93,,101457
09/04/2010,04:00:00,0,0,0,15.08,,101444
09/04/2010,05:00:00,2,0,2,15.22,,101431
09/04/2010,06:00:00,76,19.31,72,16.48,,101418
09/04/2010,07:00:00,237,206.73,162,17.73,,101404
09/04/2010,08:00:00,457,639.52,137,18.98,,101391
09/04/2010,09:00:00,530,507.75,220,19.84,,101351
09/04/2010,10:00:00,251,4.37,248,20.69,,101311
09/04/2010,11:00:00,488,183.08,356,21.55,,101272
09/04/2010,12:00:00,479,176.53,353,21.83,,101232
09/04/2010,13:00:00,609,594.36,214,22.11,,101192
09/04/2010,14:00:00,376,168.17,279,22.4,,101152
09/04/2010,15:00:00,434,740.59,96,21.64,,101139
09/04/2010,16:00:00,278,654.72,74,20.87,,101126
09/04/2010,17:00:00,75,91.97,61,20.11,,101113
09/04/2010,18:00:00,0,0,0,19.55,,101119
09/04/2010,19:00:00,0,0,0,18.98,,101126
09/04/2010,20:00:00,0,0,0,18.42,,101133
09/04/2010,21:00:00,0,0,0,18.02,,101103
09/04/2010,22:00:00,0,0,0,17.63,,101073
09/04/2010,23:00:00,0,0,0,17.23,,101043
09/05/2010,00:00:00,0,0,0,16.21,,101017
09/05/2010,01:00:00,0,0,0,15.2,,100990
09/05/2010,02:00:00,0,0,0,14.18,,100963
09/05/2010,03:00:00,0,0,0,14.34,,100950
09/05/2010,04:00:00,0,0,0,14.5,,100937
09/05/2010,05:00:00,2,0,2,14.66,,100924
09/05/2010,06:00:00,103,98.4,83,16.8,,100934
09/05/2010,07:00:00,130,11.14,126,18.94,,100944
09/05/2010,08:00:00,359,273.94,223,21.08,,100954
09/05/2010,09:00:00,375,133.55,294,21.87,,100914
09/05/2010,10:00:00,622,586.84,222,22.65,,100874
09/05/2010,11:00:00,713,778.66,155,23.44,,100834
09/05/2010,12:00:00,716,819.32,135,23.56,,100808
09/05/2010,13:00:00,658,798.9,131,23.68,,100781
09/05/2010,14:00:00,465,400.64,236,23.8,,100755
09/05/2010,15:00:00,301,201.81,210,23.27,,100745
09/05/2010,16:00:00,163,94.81,134,22.74,,100735
09/05/2010,17:00:00,80,143.49,59,22.21,,100725
09/05/2010,18:00:00,0,0,0,21.56,,100738
09/05/2010,19:00:00,0,0,0,20.91,,100751
09/05/2010,20:00:00,0,0,0,20.26,,100765
09/05/2010,21:00:00,0,0,0,19.66,,100751
09/05/2010,22:00:00,0,0,0,19.06,,100738
09/05/2010,23:00:00,0,0,0,18.46,,100725
09/06/2010,00:00:00,0,0,0,17.84,,100728
09/06/2010,01:00:00,0,0,0,17.23,,100731
09/06/2010,02:00:00,0,0,0,16.61,,100735
09/06/2010,03:00:00,0,0,0,16.41,,100722
09/06/2010,04:00:00,0,0,0,16.22,,100708
09/06/2010,05:00:00,0,0,0,16.02,,100695
09/06/2010,06:00:00,130,265.93,77,17.91,,100712
09/06/2010,07:00:00,300,538.03,109,19.8,,100728
09/06/2010,08:00:00,449,637.54,135,21.69,,100745
09/06/2010,09:00:00,431,245.65,283,21.61,,100722
09/06/2010,10:00:00,127,0,127,21.54,,100698
09/06/2010,11:00:00,114,0,114,21.46,,100675
09/06/2010,12:00:00,105,0,105,21.45,,100668
09/06/2010,13:00:00,116,0,116,21.44,,100662
09/06/2010,14:00:00,95,0,95,21.44,,100655
09/06/2010,15:00:00,403,628.64,123,20.39,,100672
09/06/2010,16:00:00,267,659.69,69,19.35,,100688
09/06/2010,17:00:00,52,28.48,48,18.3,,100705
09/06/2010,18:00:00,0,0,0,17.63,,100735
09/06/2010,19:00:00,0,0,0,16.96,,100765
09/06/2010,20:00:00,0,0,0,16.29,,100794
09/06/2010,21:00:00,0,0,0,15.9,,100791
09/06/2010,22:00:00,0,0,0,15.51,,100788
09/06/2010,23:00:00,0,0,0,15.12,,100784
09/07/2010,00:00:00,0,0,0,15.5,,100791
09/07/2010,01:00:00,0,0,0,15.89,,100798
09/07/2010,02:00:00,0,0,0,16.27,,100804
09/07/2010,03:00:00,0,0,0,16.46,,100814
09/07/2010,04:00:00,0,0,0,16.66,,100824
09/07/2010,05:00:00,0,0,0,16.85,,100834
09/07/2010,06:00:00,115,184.31,79,17.45,,100874
09/07/2010,07:00:00,264,358.91,138,18.04,,100914
09/07/2010,08:00:00,314,171.94,230,18.63,,100954
09/07/2010,09:00:00,314,61.83,277,19.34,,100937
09/07/2010,10:00:00,489,249.58,321,20.06,,100920
09/07/2010,11:00:00,459,152.61,351,20.77,,100904
09/07/2010,12:00:00,327,28.58,307,20.9,,100897
09/07/2010,13:00:00,275,16.93,264,21.03,,100891
09/07/2010,14:00:00,387,213.89,267,21.16,,100884
09/07/2010,15:00:00,366,468.35,160,20.32,,100914
09/07/2010,16:00:00,176,152.88,131,19.49,,100944
09/07/2010,17:00:00,89,297.47,49,18.65,,100973
09/07/2010,18:00:00,0,0,0,18,,101010
09/07/2010,19:00:00,0,0,0,17.36,,101046
09/07/2010,20:00:00,0,0,0,16.71,,101083
09/07/2010,21:00:00,0,0,0,16.36,,101076
09/07/2010,22:00:00,0,0,0,16.02,,101070
09/07/2010,23:00:00,0,0,0,15.67,,101063
09/08/2010,00:00:00,0,0,0,15.5,,101060
09/08/2010,01:00:00,0,0,0,15.33,,101056
09/08/2010,02:00:00,0,0,0,15.16,,101053
09/08/2010,03:00:00,0,0,0,15.24,,101060
09/08/2010,04:00:00,0,0,0,15.32,,101066
09/08/2010,05:00:00,0,0,0,15.39,,101073
09/08/2010,06:00:00,113,188.16,77,16.79,,101119
09/08/2010,07:00:00,257,342.85,138,18.19,,101166
09/08/2010,08:00:00,412,503.59,168,19.59,,101212
09/08/2010,09:00:00,563,688.25,154,20,,101202
09/08/2010,10:00:00,551,405.19,280,20.42,,101192
09/08/2010,11:00:00,189,0,189,20.83,,101182
09/08/2010,12:00:00,421,112.25,343,21.04,,101182
09/08/2010,13:00:00,290,24.82,274,21.26,,101182
09/08/2010,14:00:00,533,725.26,130,21.48,,101182
09/08/2010,15:00:00,394,633.32,119,20.33,,101205
09/08/2010,16:00:00,225,415.93,105,19.19,,101229
09/08/2010,17:00:00,81,256.88,48,18.04,,101252
09/08/2010,18:00:00,0,0,0,17.05,,101295
09/08/2010,19:00:00,0,0,0,16.07,,101338
09/08/2010,20:00:00,0,0,0,15.08,,101381
09/08/2010,21:00:00,0,0,0,14.5,,101378
09/08/2010,22:00:00,0,0,0,13.92,,101374
09/08/2010,23:00:00,0,0,0,13.34,,101371
09/09/2010,00:00:00,0,0,0,12.99,,101371
09/09/2010,01:00:00,0,0,0,12.63,,101371
09/09/2010,02:00:00,0,0,0,12.28,,101371
09/09/2010,03:00:00,0,0,0,12.32,,101371
09/09/2010,04:00:00,0,0,0,12.37,,101371
09/09/2010,05:00:00,0,0,0,12.41,,101371
09/09/2010,06:00:00,118,234.9,74,14.14,,101401
09/09/2010,07:00:00,257,355.59,135,15.86,,101431
09/09/2010,08:00:00,374,364.23,199,17.58,,101461
