datetime;Albedo
2020-07-13 22:30:00;0
2020-07-13 22:45:00;0
2020-07-13 23:00:00;0
2020-07-13 23:15:00;0
2020-07-13 23:30:00;0
2020-07-13 23:45:00;0
2020-07-14 00:00:00;0
2020-07-14 00:15:00;0
2020-07-14 00:30:00;0
2020-07-14 00:45:00;0
2020-07-14 01:00:00;0
2020-07-14 01:15:00;0
2020-07-14 01:30:00;0
2020-07-14 01:45:00;0
2020-07-14 02:00:00;0
2020-07-14 02:15:00;0
2020-07-14 02:30:00;0
2020-07-14 02:45:00;0
2020-07-14 03:00:00;0
2020-07-14 03:15:00;0
2020-07-14 03:30:00;0
2020-07-14 03:45:00;0
2020-07-14 04:00:00;0
2020-07-14 04:15:00;0
2020-07-14 04:30:00;0
2020-07-14 04:45:00;1
2020-07-14 05:00:00;0.211527299
2020-07-14 05:15:00;0.206928881
2020-07-14 05:30:00;0.202834332
2020-07-14 05:45:00;0.244623387
2020-07-14 06:00:00;0.220340892
2020-07-14 06:15:00;0.240002066
2020-07-14 06:30:00;0.230510509
2020-07-14 06:45:00;0.216475306
2020-07-14 07:00:00;0.237782444
2020-07-14 07:15:00;0.226414822
2020-07-14 07:30:00;0.235030362
